,ITEM_CTG_ID,ITEM_CTG_DESC,ITEM_GRP_ID,ITEM_GRP_DESC,GINNO,GINDATE,ENTITY,SEGMENT,COST_CENTER,C_CENTER_ID,C_CENTER_NAME,JOBNO,UNITNO,RATE,MACHINENO1,MARATE,REMARKS,CAPITAL,QUANTITY,ITEMNO,INVENTORY_ITEM_NO,INV_ITEM_DESCRIPTION,UOM_DESC,AMOUNT1,BAL1,MDESC1,LASTISSUE1,LASTISSUEDT,COSTCENTER,SUMQTY,SUMAMT,GAP,GAMOUNT,CODE1,CODE2,GQTY,PERIOD
3371,246,INK,20,STATIONARY,802932,03-Dec-20,,,90183,90183,YTML-Stitching-YTM-07-General-Store-Accessories Store,,,30.38,,,,,6.0,8118,8118,MARKER INK BLACK DOLLAR (Consumable-Local),NOS,182.28,36.0,,,,,10.0,279.28,,38086160.02,,,783755340.3,
3383,246,INK,20,STATIONARY,829610,22-Mar-21,,,90183,90183,YTML-Stitching-YTM-07-General-Store-Accessories Store,,,32.99013889,,,,,10.0,8118,8118,MARKER INK BLACK DOLLAR (Consumable-Local),NOS,329.9013889,28.0,,,,,10.0,329.9013889,,38086160.02,,,783755340.3,
3394,246,INK,20,STATIONARY,841126,04-May-21,,,90183,90183,YTML-Stitching-YTM-07-General-Store-Accessories Store,,,32.99013889,,,,,6.0,8118,8118,MARKER INK BLACK DOLLAR (Consumable-Local),NOS,197.9408333,2.0,,,,,6.0,197.9408333,,38086160.02,,,783755340.3,
3397,246,INK,20,STATIONARY,849817,12-Jun-21,,,90183,90183,YTML-Stitching-YTM-07-General-Store-Accessories Store,,,35.76625,,,,,12.0,8120,8120,MARKER INK BLUE DOLLAR (Consumable-Local),NOS,429.195,36.0,,,,,12.0,429.195,,38086160.02,,,783755340.3,
3399,246,INK,20,STATIONARY,852328,22-Jun-21,,,90183,90183,YTML-Stitching-YTM-07-General-Store-Accessories Store,,,35.76625,,,,,5.0,8120,8120,MARKER INK BLUE DOLLAR (Consumable-Local),NOS,178.83125,27.0,,,,,5.0,178.83125,,38086160.02,,,783755340.3,
3401,246,INK,20,STATIONARY,862267,04-Aug-21,,,90183,90183,YTML-Stitching-YTM-07-General-Store-Accessories Store,,,36.5,,,,,6.0,8118,8118,MARKER INK BLACK DOLLAR (Consumable-Local),NOS,219.0,14.0,,,,,6.0,219.0,,38086160.02,,,783755340.3,
3409,246,INK,20,STATIONARY,873722,20-Sep-21,,,90183,90183,YTML-Stitching-YTM-07-General-Store-Accessories Store,,,36.5,,,,,30.0,8118,8118,MARKER INK BLACK DOLLAR (Consumable-Local),NOS,1095.0,57.0,,,,,35.0,1222.5,,38086160.02,,,783755340.3,
3410,246,INK,20,STATIONARY,873722,20-Sep-21,,,90183,90183,YTML-Stitching-YTM-07-General-Store-Accessories Store,,,25.5,,,,,5.0,13897,13897,STAMP PAD INK BLUE (Consumable-Local),NOS,127.5,19.0,,,,,35.0,1222.5,,38086160.02,,,783755340.3,
3456,252,JANITORIAL/HOUSEHOLD,21,GENERAL MATERIAL,774147,05-Aug-20,,,90183,90183,YTML-Stitching-YTM-07-General-Store-Accessories Store,,,85.0,,,,,1.0,14922,14922,TISSUE PAPER BOX ROSE PETAL (Consumable-Local),BOX,85.0,2.0,,,,,1.0,85.0,,38086160.02,,,783755340.3,
3471,252,JANITORIAL/HOUSEHOLD,21,GENERAL MATERIAL,792128,22-Oct-20,,,90183,90183,YTML-Stitching-YTM-07-General-Store-Accessories Store,,,85.0,,,,,2.0,14922,14922,TISSUE PAPER BOX ROSE PETAL (Consumable-Local),BOX,170.0,22.0,,,,,4.0,540.0,,38086160.02,,,783755340.3,
3472,252,JANITORIAL/HOUSEHOLD,21,GENERAL MATERIAL,792128,22-Oct-20,,,90183,90183,YTML-Stitching-YTM-07-General-Store-Accessories Store,,,185.0,,,,,2.0,22799,22799,AIR FRESHNER LOTION ADMIRE 400ML (Consumable-Local),BOT,370.0,21.0,,,,,4.0,540.0,,38086160.02,,,783755340.3,
3496,252,JANITORIAL/HOUSEHOLD,21,GENERAL MATERIAL,798320,16-Nov-20,,,90183,90183,YTML-Stitching-YTM-07-General-Store-Accessories Store,,,85.0,,,,,2.0,14922,14922,TISSUE PAPER BOX ROSE PETAL (Consumable-Local),BOX,170.0,4.0,,,,,3.0,355.0,,38086160.02,,,783755340.3,
3497,252,JANITORIAL/HOUSEHOLD,21,GENERAL MATERIAL,798320,16-Nov-20,,,90183,90183,YTML-Stitching-YTM-07-General-Store-Accessories Store,,,185.0,,,,,1.0,22799,22799,AIR FRESHNER LOTION ADMIRE 400ML (Consumable-Local),BOT,185.0,6.0,,,,,3.0,355.0,,38086160.02,,,783755340.3,
3503,252,JANITORIAL/HOUSEHOLD,21,GENERAL MATERIAL,802932,03-Dec-20,,,90183,90183,YTML-Stitching-YTM-07-General-Store-Accessories Store,,,185.0,,,,,1.0,22799,22799,AIR FRESHNER LOTION ADMIRE 400ML (Consumable-Local),BOT,185.0,0.0,,,,,2.0,270.0,,38086160.02,,,783755340.3,
3504,252,JANITORIAL/HOUSEHOLD,21,GENERAL MATERIAL,802932,03-Dec-20,,,90183,90183,YTML-Stitching-YTM-07-General-Store-Accessories Store,,,85.0,,,,,1.0,14922,14922,TISSUE PAPER BOX ROSE PETAL (Consumable-Local),BOX,85.0,3.0,,,,,2.0,270.0,,38086160.02,,,783755340.3,
3506,252,JANITORIAL/HOUSEHOLD,21,GENERAL MATERIAL,808220,24-Dec-20,,,90183,90183,YTML-Stitching-YTM-07-General-Store-Accessories Store,,,185.0,,,,,1.0,22799,22799,AIR FRESHNER LOTION ADMIRE 400ML (Consumable-Local),BOT,185.0,21.0,,,,,2.0,270.0,,38086160.02,,,783755340.3,
3507,252,JANITORIAL/HOUSEHOLD,21,GENERAL MATERIAL,808220,24-Dec-20,,,90183,90183,YTML-Stitching-YTM-07-General-Store-Accessories Store,,,85.0,,,,,1.0,14922,14922,TISSUE PAPER BOX ROSE PETAL (Consumable-Local),BOX,85.0,25.0,,,,,2.0,270.0,,38086160.02,,,783755340.3,
3523,252,JANITORIAL/HOUSEHOLD,21,GENERAL MATERIAL,829610,22-Mar-21,,,90183,90183,YTML-Stitching-YTM-07-General-Store-Accessories Store,,,85.0,,,,,2.0,14922,14922,TISSUE PAPER BOX ROSE PETAL (Consumable-Local),BOX,170.0,8.0,,,,,3.0,355.0,,38086160.02,,,783755340.3,
3524,252,JANITORIAL/HOUSEHOLD,21,GENERAL MATERIAL,829610,22-Mar-21,,,90183,90183,YTML-Stitching-YTM-07-General-Store-Accessories Store,,,185.0,,,,,1.0,22799,22799,AIR FRESHNER LOTION ADMIRE 400ML (Consumable-Local),BOT,185.0,3.0,,,,,3.0,355.0,,38086160.02,,,783755340.3,
3539,252,JANITORIAL/HOUSEHOLD,21,GENERAL MATERIAL,873722,20-Sep-21,,,90183,90183,YTML-Stitching-YTM-07-General-Store-Accessories Store,,,185.0,,,,,1.0,22799,22799,AIR FRESHNER LOTION ADMIRE 400ML (Consumable-Local),BOT,185.0,29.0,,,,,3.0,355.0,,38086160.02,,,783755340.3,
3540,252,JANITORIAL/HOUSEHOLD,21,GENERAL MATERIAL,873722,20-Sep-21,,,90183,90183,YTML-Stitching-YTM-07-General-Store-Accessories Store,,,85.0,,,,,2.0,14922,14922,TISSUE PAPER BOX ROSE PETAL (Consumable-Local),BOX,170.0,40.0,,,,,3.0,355.0,,38086160.02,,,783755340.3,
3555,252,JANITORIAL/HOUSEHOLD,21,GENERAL MATERIAL,877508,05-Oct-21,,,90183,90183,YTML-Stitching-YTM-07-General-Store-Accessories Store,,,185.0,,,,,2.0,22799,22799,AIR FRESHNER LOTION ADMIRE 400ML (Consumable-Local),BOT,370.0,16.0,,,,,3.0,455.0,,38086160.02,,,783755340.3,
3556,252,JANITORIAL/HOUSEHOLD,21,GENERAL MATERIAL,877508,05-Oct-21,,,90183,90183,YTML-Stitching-YTM-07-General-Store-Accessories Store,,,85.0,,,,,1.0,14922,14922,TISSUE PAPER BOX ROSE PETAL (Consumable-Local),BOX,85.0,4.0,,,,,3.0,455.0,,38086160.02,,,783755340.3,
3579,257,KETTLE,22,ELECTRICAL EQUIPMENT,886123,08-Nov-21,,,90183,90183,YTML-Stitching-YTM-07-General-Store-Accessories Store,,,5775.0,,,,,1.0,27730,27730,"KETTLE (ELECTRIC KETTLE), (SS) BODY 4 LTR CAPACITY, MODEL NO: GK4571 MAKE GEEPAS (Consumable-Local)",NOS,5775.0,0.0,,,,,1.0,5775.0,,38086160.02,,,783755340.3,
3816,278,LOCK,19,"HARDWARE MATERIAL, PIPE & FITTINGS",779427,31-Aug-20,,,90183,90183,YTML-Stitching-YTM-07-General-Store-Accessories Store,,,198.0,,,,,3.0,9647,9647,PAD LOCK 50 MM TRICIRCLE CHINA (Consumable-Local),NOS,594.0,9.0,,,,,3.0,594.0,,38086160.02,,,783755340.3,
3835,278,LOCK,19,"HARDWARE MATERIAL, PIPE & FITTINGS",813221,13-Jan-21,,,90183,90183,YTML-Stitching-YTM-07-General-Store-Accessories Store,,,88.0,,,,,2.0,9646,9646,PAD LOCK 38 MM TRICIRCLE CHINA (Consumable-Local),NOS,176.0,0.0,,,,,2.0,176.0,,38086160.02,,,783755340.3,
3841,278,LOCK,19,"HARDWARE MATERIAL, PIPE & FITTINGS",830414,22-Mar-21,,,90183,90183,YTML-Stitching-YTM-07-General-Store-Accessories Store,,,118.555,,,,,2.0,9646,9646,PAD LOCK 38 MM TRICIRCLE CHINA (Consumable-Local),NOS,237.11,4.0,,,,,2.0,237.11,,38086160.02,,,783755340.3,
3843,278,LOCK,19,"HARDWARE MATERIAL, PIPE & FITTINGS",833522,01-Apr-21,,,90183,90183,YTML-Stitching-YTM-07-General-Store-Accessories Store,,,118.555,,,,,1.0,9646,9646,PAD LOCK 38 MM TRICIRCLE CHINA (Consumable-Local),NOS,118.555,3.0,,,,,1.0,118.555,,38086160.02,,,783755340.3,
3848,278,LOCK,19,"HARDWARE MATERIAL, PIPE & FITTINGS",841888,07-May-21,,,90183,90183,YTML-Stitching-YTM-07-General-Store-Accessories Store,,,118.555,,,,,1.0,9646,9646,PAD LOCK 38 MM TRICIRCLE CHINA (Consumable-Local),NOS,118.555,0.0,,,,,1.0,118.555,,38086160.02,,,783755340.3,
3861,278,LOCK,19,"HARDWARE MATERIAL, PIPE & FITTINGS",873800,20-Sep-21,,,90183,90183,YTML-Stitching-YTM-07-General-Store-Accessories Store,,,63.0,,,,,3.0,7750,7750,LOCK (PAD LOCK) SMALL 25MM (Consumable-Local),NOS,189.0,7.0,,,,,3.0,189.0,,38086160.02,,,783755340.3,
4210,289,MEASURING TAPE,16,TOOLS & INSTRUMENTS,817359,30-Jan-21,,,90183,90183,YTML-Stitching-YTM-07-General-Store-Accessories Store,,,150.0,,,,,3.0,8177,8177,MEASURING TAPE 5 MTR. SPECIAL QUALITY IKEA/CALIBRATION (Consumable-Local),NOS,450.0,66.0,,,,,3.0,450.0,,38086160.02,,,783755340.3,
4232,289,MEASURING TAPE,16,TOOLS & INSTRUMENTS,852328,22-Jun-21,,,90183,90183,YTML-Stitching-YTM-07-General-Store-Accessories Store,,,150.0,,,,,2.0,8177,8177,MEASURING TAPE 5 MTR. SPECIAL QUALITY IKEA/CALIBRATION (Consumable-Local),NOS,300.0,2.0,,,,,2.0,300.0,,38086160.02,,,783755340.3,
4253,295,METER,17,ELECTRICAL,883760,29-Oct-21,,,90183,90183,YTML-Stitching-YTM-07-General-Store-Accessories Store,,,750.0,,,,,3.0,7257721001,7257721001,HUMIDITY & TEMPERATURE METER (HTC) (---) (L-C) (Consumable-Local),NOS,2250.0,5.0,,,,,3.0,2250.0,,38086160.02,,,783755340.3,
7211,319,PALLET,10,PACKING MATERIAL,784698,22-Sep-20,,,90183,90183,YTML-Stitching-YTM-07-General-Store-Accessories Store,,,910.0,,,,,410.0,40267,40267,"WOODEN PALLET 43"" X 43"" X 5'' (FOUR SIDE LIFTING) (Consumable-Local)",NOS,373100.0,0.0,,,,,410.0,373100.0,,38086160.02,,,783755340.3,
7212,319,PALLET,10,PACKING MATERIAL,786572,30-Sep-20,,,90183,90183,YTML-Stitching-YTM-07-General-Store-Accessories Store,,,910.0,,,,,90.0,40267,40267,"WOODEN PALLET 43"" X 43"" X 5'' (FOUR SIDE LIFTING) (Consumable-Local)",NOS,81900.0,0.0,,,,,90.0,81900.0,,38086160.02,,,783755340.3,
7214,319,PALLET,10,PACKING MATERIAL,814235,16-Jan-21,,,90183,90183,YTML-Stitching-YTM-07-General-Store-Accessories Store,,,910.0,,,,,500.0,40267,40267,"WOODEN PALLET 43"" X 43"" X 5'' (FOUR SIDE LIFTING) (Consumable-Local)",NOS,455000.0,0.0,,,,,500.0,455000.0,,38086160.02,,,783755340.3,
7220,319,PALLET,10,PACKING MATERIAL,866484,24-Aug-21,,,90183,90183,YTML-Stitching-YTM-07-General-Store-Accessories Store,,,910.0,,,,,250.0,40267,40267,"WOODEN PALLET 43"" X 43"" X 5'' (FOUR SIDE LIFTING) (Consumable-Local)",NOS,227500.0,0.0,,,,,250.0,227500.0,,38086160.02,,,783755340.3,
7221,319,PALLET,10,PACKING MATERIAL,868572,31-Aug-21,,,90183,90183,YTML-Stitching-YTM-07-General-Store-Accessories Store,,,910.0,,,,,50.0,40267,40267,"WOODEN PALLET 43"" X 43"" X 5'' (FOUR SIDE LIFTING) (Consumable-Local)",NOS,45500.0,0.0,,,,,50.0,45500.0,,38086160.02,,,783755340.3,
7233,322,PAPER,20,STATIONARY,781755,09-Sep-20,,,90183,90183,YTML-Stitching-YTM-07-General-Store-Accessories Store,,,410.25,,,,,20.0,6468121002,6468121002,PHOTOCOPY PAPER A-4 GSM 70 (....) (L-C) (Consumable-Local),NOS,8205.0,0.0,,,,,20.0,8205.0,,38086160.02,,,783755340.3,
7237,322,PAPER,20,STATIONARY,784698,22-Sep-20,,,90183,90183,YTML-Stitching-YTM-07-General-Store-Accessories Store,,,410.25,,,,,15.0,6468121002,6468121002,PHOTOCOPY PAPER A-4 GSM 70 (....) (L-C) (Consumable-Local),NOS,6153.75,70.0,,,,,15.0,6153.75,,38086160.02,,,783755340.3,
7261,322,PAPER,20,STATIONARY,801759,28-Nov-20,,,90183,90183,YTML-Stitching-YTM-07-General-Store-Accessories Store,,,410.25,,,,,5.0,6468121002,6468121002,PHOTOCOPY PAPER A-4 GSM 70 (....) (L-C) (Consumable-Local),NOS,2051.25,0.0,,,,,5.0,2051.25,,38086160.02,,,783755340.3,
7262,322,PAPER,20,STATIONARY,802932,03-Dec-20,,,90183,90183,YTML-Stitching-YTM-07-General-Store-Accessories Store,,,410.25,,,,,10.0,6468121002,6468121002,PHOTOCOPY PAPER A-4 GSM 70 (....) (L-C) (Consumable-Local),NOS,4102.5,0.0,,,,,10.0,4102.5,,38086160.02,,,783755340.3,
7282,322,PAPER,20,STATIONARY,814235,16-Jan-21,,,90183,90183,YTML-Stitching-YTM-07-General-Store-Accessories Store,,,410.25,,,,,30.0,6468121002,6468121002,PHOTOCOPY PAPER A-4 GSM 70 (....) (L-C) (Consumable-Local),NOS,12307.5,79.0,,,,,30.0,12307.5,,38086160.02,,,783755340.3,
7286,322,PAPER,20,STATIONARY,817359,30-Jan-21,,,90183,90183,YTML-Stitching-YTM-07-General-Store-Accessories Store,,,410.25,,,,,6.0,6468121002,6468121002,PHOTOCOPY PAPER A-4 GSM 70 (....) (L-C) (Consumable-Local),NOS,2461.5,95.0,,,,,6.0,2461.5,,38086160.02,,,783755340.3,
7298,322,PAPER,20,STATIONARY,823082,19-Feb-21,,,90183,90183,YTML-Stitching-YTM-07-General-Store-Accessories Store,,,410.25,,,,,25.0,6468121002,6468121002,PHOTOCOPY PAPER A-4 GSM 70 (....) (L-C) (Consumable-Local),NOS,10256.25,24.0,,,,,25.0,10256.25,,38086160.02,,,783755340.3,
7307,322,PAPER,20,STATIONARY,828591,13-Mar-21,,,90183,90183,YTML-Stitching-YTM-07-General-Store-Accessories Store,,,410.25,,,,,10.0,6468121002,6468121002,PHOTOCOPY PAPER A-4 GSM 70 (....) (L-C) (Consumable-Local),NOS,4102.5,59.0,,,,,10.0,4102.5,,38086160.02,,,783755340.3,
7310,322,PAPER,20,STATIONARY,829610,22-Mar-21,,,90183,90183,YTML-Stitching-YTM-07-General-Store-Accessories Store,,,410.25,,,,,10.0,6468121002,6468121002,PHOTOCOPY PAPER A-4 GSM 70 (....) (L-C) (Consumable-Local),NOS,4102.5,11.0,,,,,10.0,4102.5,,38086160.02,,,783755340.3,
7321,322,PAPER,20,STATIONARY,836767,14-Apr-21,,,90183,90183,YTML-Stitching-YTM-07-General-Store-Accessories Store,,,410.25,,,,,5.0,6468121002,6468121002,PHOTOCOPY PAPER A-4 GSM 70 (....) (L-C) (Consumable-Local),NOS,2051.25,4.0,,,,,5.0,2051.25,,38086160.02,,,783755340.3,
7333,322,PAPER,20,STATIONARY,846146,28-May-21,,,90183,90183,YTML-Stitching-YTM-07-General-Store-Accessories Store,,,437.6,,,,,7.0,6468121002,6468121002,PHOTOCOPY PAPER A-4 GSM 70 (....) (L-C) (Consumable-Local),NOS,3063.2,0.0,,,,,7.0,3063.2,,38086160.02,,,783755340.3,
7340,322,PAPER,20,STATIONARY,849817,12-Jun-21,,,90183,90183,YTML-Stitching-YTM-07-General-Store-Accessories Store,,,437.6,,,,,10.0,6468121002,6468121002,PHOTOCOPY PAPER A-4 GSM 70 (....) (L-C) (Consumable-Local),NOS,4376.0,22.0,,,,,10.0,4376.0,,38086160.02,,,783755340.3,
7343,322,PAPER,20,STATIONARY,851625,18-Jun-21,,,90183,90183,YTML-Stitching-YTM-07-General-Store-Accessories Store,,,437.6,,,,,5.0,6468121002,6468121002,PHOTOCOPY PAPER A-4 GSM 70 (....) (L-C) (Consumable-Local),NOS,2188.0,2.0,,,,,5.0,2188.0,,38086160.02,,,783755340.3,
7344,322,PAPER,20,STATIONARY,855162,02-Jul-21,,,90183,90183,YTML-Stitching-YTM-07-General-Store-Accessories Store,,,437.6,,,,,2.0,6468121002,6468121002,PHOTOCOPY PAPER A-4 GSM 70 (....) (L-C) (Consumable-Local),NOS,875.2,0.0,,,,,2.0,875.2,,38086160.02,,,783755340.3,
7346,322,PAPER,20,STATIONARY,858794,17-Jul-21,,,90183,90183,YTML-Stitching-YTM-07-General-Store-Accessories Store,,,437.6,,,,,8.0,6468121002,6468121002,PHOTOCOPY PAPER A-4 GSM 70 (....) (L-C) (Consumable-Local),NOS,3500.8,27.0,,,,,8.0,3500.8,,38086160.02,,,783755340.3,
7356,322,PAPER,20,STATIONARY,862267,04-Aug-21,,,90183,90183,YTML-Stitching-YTM-07-General-Store-Accessories Store,,,437.6,,,,,6.0,6468121002,6468121002,PHOTOCOPY PAPER A-4 GSM 70 (....) (L-C) (Consumable-Local),NOS,2625.6,41.0,,,,,6.0,2625.6,,38086160.02,,,783755340.3,
7366,322,PAPER,20,STATIONARY,866484,24-Aug-21,,,90183,90183,YTML-Stitching-YTM-07-General-Store-Accessories Store,,,448.7,,,,,10.0,6468121002,6468121002,PHOTOCOPY PAPER A-4 GSM 70 (....) (L-C) (Consumable-Local),NOS,4487.0,0.0,,,,,10.0,4487.0,,38086160.02,,,783755340.3,
7367,322,PAPER,20,STATIONARY,868572,31-Aug-21,,,90183,90183,YTML-Stitching-YTM-07-General-Store-Accessories Store,,,448.7,,,,,10.0,6468121002,6468121002,PHOTOCOPY PAPER A-4 GSM 70 (....) (L-C) (Consumable-Local),NOS,4487.0,0.0,,,,,10.0,4487.0,,38086160.02,,,783755340.3,
7384,322,PAPER,20,STATIONARY,875442,27-Sep-21,,,90183,90183,YTML-Stitching-YTM-07-General-Store-Accessories Store,,,448.7,,,,,15.0,6468121002,6468121002,PHOTOCOPY PAPER A-4 GSM 70 (....) (L-C) (Consumable-Local),NOS,6730.5,51.0,,,,,15.0,6730.5,,38086160.02,,,783755340.3,
7390,322,PAPER,20,STATIONARY,877508,05-Oct-21,,,90183,90183,YTML-Stitching-YTM-07-General-Store-Accessories Store,,,448.7,,,,,10.0,6468121002,6468121002,PHOTOCOPY PAPER A-4 GSM 70 (....) (L-C) (Consumable-Local),NOS,4487.0,41.0,,,,,10.0,4487.0,,38086160.02,,,783755340.3,
7401,322,PAPER,20,STATIONARY,885636,05-Nov-21,,,90183,90183,YTML-Stitching-YTM-07-General-Store-Accessories Store,,,495.72,,,,,5.0,6468121002,6468121002,PHOTOCOPY PAPER A-4 GSM 70 (....) (L-C) (Consumable-Local),NOS,2478.6,0.0,,,,,5.0,2478.6,,38086160.02,,,783755340.3,
7402,322,PAPER,20,STATIONARY,886123,08-Nov-21,,,90183,90183,YTML-Stitching-YTM-07-General-Store-Accessories Store,,,495.72,,,,,5.0,6468121002,6468121002,PHOTOCOPY PAPER A-4 GSM 70 (....) (L-C) (Consumable-Local),NOS,2478.6,45.0,,,,,5.0,2478.6,,38086160.02,,,783755340.3,
7416,322,PAPER,20,STATIONARY,891003,26-Nov-21,,,90183,90183,YTML-Stitching-YTM-07-General-Store-Accessories Store,,,495.72,,,,,20.0,6468121002,6468121002,PHOTOCOPY PAPER A-4 GSM 70 (....) (L-C) (Consumable-Local),NOS,9914.4,50.0,,,,,20.0,9914.4,,38086160.02,,,783755340.3,
7461,333,PIPE,17,ELECTRICAL,836696,17-Apr-21,,,90183,90183,YTML-Stitching-YTM-07-General-Store-Accessories Store,,,4.0,,,,,50.0,36135,36135,"PIPE (FLEXIBLE PIPE) 3/4"" (PVC) BLACK (Fixed-Local)",RFT,200.0,0.0,,,,,50.0,200.0,,38086160.02,,,783755340.3,
7655,337,PLATE,21,GENERAL MATERIAL,886123,08-Nov-21,,,90183,90183,YTML-Stitching-YTM-07-General-Store-Accessories Store,,,368.5,,,,,6.0,16502,16502,PLATE (RICE PLATE) (Consumable-Local),NOS,2211.0,6.0,,,,,6.0,2211.0,,38086160.02,,,783755340.3,
8600,349,PRINTED STATIONERY,20,STATIONARY,866484,24-Aug-21,,,90183,90183,YTML-Stitching-YTM-07-General-Store-Accessories Store,,,190.0,,,,,7.0,6012621001,6012621001,STORE ISSUE NOTE CARBONIZE(2) TWO SIDE A4 100 PAGES WHITE AND PINK (---) (L-C) (Consumable-Local),NOS,1330.0,0.0,,,,,7.0,1330.0,,38086160.02,,,783755340.3,
8814,350,PRINTER ACCESSORIES,13,COMPUTERS & ACCESSORIES,809817,31-Dec-20,,,90183,90183,YTML-Stitching-YTM-07-General-Store-Accessories Store,,,1725.0,,,,,1.0,53764,53764,TONER HP LASER JET PRO 400 HP 80-A (REFURBISHED) (Consumable-Local),NOS,1725.0,2.0,,,,,1.0,1725.0,,38086160.02,,,783755340.3,
8850,350,PRINTER ACCESSORIES,13,COMPUTERS & ACCESSORIES,857140,10-Jul-21,,,90183,90183,YTML-Stitching-YTM-07-General-Store-Accessories Store,,,1725.0,,,,,2.0,53764,53764,TONER HP LASER JET PRO 400 HP 80-A (REFURBISHED) (Consumable-Local),NOS,3450.0,0.0,,,,,2.0,3450.0,,38086160.02,,,783755340.3,
8889,350,PRINTER ACCESSORIES,20,STATIONARY,799831,21-Nov-20,,,90183,90183,YTML-Stitching-YTM-07-General-Store-Accessories Store,,,620.415,,,,,1.0,33379,33379,RECYCLING OF TONER HP LASER JET PRO 400 HP (80-A) (Consumable-Local),NOS,620.415,1.0,,,,,1.0,620.415,,38086160.02,,,783755340.3,
8897,350,PRINTER ACCESSORIES,20,STATIONARY,808220,24-Dec-20,,,90183,90183,YTML-Stitching-YTM-07-General-Store-Accessories Store,,,620.1383333,,,,,1.0,33379,33379,RECYCLING OF TONER HP LASER JET PRO 400 HP (80-A) (Consumable-Local),NOS,620.1383333,0.0,,,,,1.0,620.1383333,,38086160.02,,,783755340.3,
8912,350,PRINTER ACCESSORIES,20,STATIONARY,828591,13-Mar-21,,,90183,90183,YTML-Stitching-YTM-07-General-Store-Accessories Store,,,620.0,,,,,1.0,33379,33379,RECYCLING OF TONER HP LASER JET PRO 400 HP (80-A) (Consumable-Local),NOS,620.0,5.0,,,,,1.0,620.0,,38086160.02,,,783755340.3,
8913,350,PRINTER ACCESSORIES,20,STATIONARY,830332,20-Mar-21,,,90183,90183,YTML-Stitching-YTM-07-General-Store-Accessories Store,,,620.0,,,,,1.0,33379,33379,RECYCLING OF TONER HP LASER JET PRO 400 HP (80-A) (Consumable-Local),NOS,620.0,4.0,,,,,1.0,620.0,,38086160.02,,,783755340.3,
8916,350,PRINTER ACCESSORIES,20,STATIONARY,833127,31-Mar-21,,,90183,90183,YTML-Stitching-YTM-07-General-Store-Accessories Store,,,620.0,,,,,2.0,33379,33379,RECYCLING OF TONER HP LASER JET PRO 400 HP (80-A) (Consumable-Local),NOS,1240.0,1.0,,,,,2.0,1240.0,,38086160.02,,,783755340.3,
8919,350,PRINTER ACCESSORIES,20,STATIONARY,841126,04-May-21,,,90183,90183,YTML-Stitching-YTM-07-General-Store-Accessories Store,,,620.0,,,,,1.0,33379,33379,RECYCLING OF TONER HP LASER JET PRO 400 HP (80-A) (Consumable-Local),NOS,620.0,2.0,,,,,1.0,620.0,,38086160.02,,,783755340.3,
8920,350,PRINTER ACCESSORIES,20,STATIONARY,844448,21-May-21,,,90183,90183,YTML-Stitching-YTM-07-General-Store-Accessories Store,,,620.0,,,,,1.0,33379,33379,RECYCLING OF TONER HP LASER JET PRO 400 HP (80-A) (Consumable-Local),NOS,620.0,1.0,,,,,1.0,620.0,,38086160.02,,,783755340.3,
8923,350,PRINTER ACCESSORIES,20,STATIONARY,849817,12-Jun-21,,,90183,90183,YTML-Stitching-YTM-07-General-Store-Accessories Store,,,620.0,,,,,1.0,33379,33379,RECYCLING OF TONER HP LASER JET PRO 400 HP (80-A) (Consumable-Local),NOS,620.0,1.0,,,,,1.0,620.0,,38086160.02,,,783755340.3,
8926,350,PRINTER ACCESSORIES,20,STATIONARY,852447,24-Jun-21,,,90183,90183,YTML-Stitching-YTM-07-General-Store-Accessories Store,,,620.0,,,,,1.0,33379,33379,RECYCLING OF TONER HP LASER JET PRO 400 HP (80-A) (Consumable-Local),NOS,620.0,0.0,,,,,1.0,620.0,,38086160.02,,,783755340.3,
8928,350,PRINTER ACCESSORIES,20,STATIONARY,858310,17-Jul-21,,,90183,90183,YTML-Stitching-YTM-07-General-Store-Accessories Store,,,620.0,,,,,3.0,33379,33379,RECYCLING OF TONER HP LASER JET PRO 400 HP (80-A) (Consumable-Local),NOS,1860.0,7.0,,,,,3.0,1860.0,,38086160.02,,,783755340.3,
8929,350,PRINTER ACCESSORIES,20,STATIONARY,858731,17-Jul-21,,,90183,90183,YTML-Stitching-YTM-07-General-Store-Accessories Store,,,620.0,,,,,1.0,33379,33379,RECYCLING OF TONER HP LASER JET PRO 400 HP (80-A) (Consumable-Local),NOS,620.0,7.0,,,,,1.0,620.0,,38086160.02,,,783755340.3,
8937,350,PRINTER ACCESSORIES,20,STATIONARY,874111,21-Sep-21,,,90183,90183,YTML-Stitching-YTM-07-General-Store-Accessories Store,,,620.0,,,,,1.0,33379,33379,RECYCLING OF TONER HP LASER JET PRO 400 HP (80-A) (Consumable-Local),NOS,620.0,4.0,,,,,1.0,620.0,,38086160.02,,,783755340.3,
8942,350,PRINTER ACCESSORIES,20,STATIONARY,882269,23-Oct-21,,,90183,90183,YTML-Stitching-YTM-07-General-Store-Accessories Store,,,620.0,,,,,1.0,33379,33379,RECYCLING OF TONER HP LASER JET PRO 400 HP (80-A) (Consumable-Local),NOS,620.0,9.0,,,,,1.0,620.0,,38086160.02,,,783755340.3,
