,ITEM_CTG_ID,ITEM_CTG_DESC,ITEM_GRP_ID,ITEM_GRP_DESC,GINNO,GINDATE,ENTITY,SEGMENT,COST_CENTER,C_CENTER_ID,C_CENTER_NAME,JOBNO,UNITNO,RATE,MACHINENO1,MARATE,REMARKS,CAPITAL,QUANTITY,ITEMNO,INVENTORY_ITEM_NO,INV_ITEM_DESCRIPTION,UOM_DESC,AMOUNT1,BAL1,MDESC1,LASTISSUE1,LASTISSUEDT,COSTCENTER,SUMQTY,SUMAMT,GAP,GAMOUNT,CODE1,CODE2,GQTY,PERIOD
1867,173,ELBOW,19,"HARDWARE MATERIAL, PIPE & FITTINGS",794327,31-Oct-20,,,90177,90177,YTML-Stitching-YTM-07 - Stitching-QUILTING-Single Needle,,,99.0,,,,,3.0,24833,24833,"MS ELBOW 1-1/2"" SCH-40 (WELDED) (Consumable-Local)",NOS,297.0,0.0,,,,,47.0,3664.7,,38086160.02,,,783755340.3,
1868,173,ELBOW,19,"HARDWARE MATERIAL, PIPE & FITTINGS",794327,31-Oct-20,,,90177,90177,YTML-Stitching-YTM-07 - Stitching-QUILTING-Single Needle,,,64.025,,,,,8.0,51561,51561,"M.S ELBOW 1""  WELDED (Consumable-Local)",NOS,512.2,0.0,,,,,47.0,3664.7,,38086160.02,,,783755340.3,
1869,173,ELBOW,19,"HARDWARE MATERIAL, PIPE & FITTINGS",794327,31-Oct-20,,,90177,90177,YTML-Stitching-YTM-07 - Stitching-QUILTING-Single Needle,,,38.0,,,,,8.0,24844,24844,"MS ELBOW 1/2"" (WELDED) (Consumable-Local)",NOS,304.0,0.0,,,,,47.0,3664.7,,38086160.02,,,783755340.3,
1870,173,ELBOW,19,"HARDWARE MATERIAL, PIPE & FITTINGS",794327,31-Oct-20,,,90177,90177,YTML-Stitching-YTM-07 - Stitching-QUILTING-Single Needle,,,42.75,,,,,18.0,4427,4427,"ELBOW 1/2"" (GI) (Consumable-Local)",NOS,769.5,0.0,,,,,47.0,3664.7,,38086160.02,,,783755340.3,
1871,173,ELBOW,19,"HARDWARE MATERIAL, PIPE & FITTINGS",794327,31-Oct-20,,,90177,90177,YTML-Stitching-YTM-07 - Stitching-QUILTING-Single Needle,,,178.2,,,,,10.0,16638,16638,"ELBOW MS. (WELDED ELBOW) 2"" (Consumable-Local)",NOS,1782.0,0.0,,,,,47.0,3664.7,,38086160.02,,,783755340.3,
2111,191,FILTER,18,MECHANICAL,794327,31-Oct-20,,,90177,90177,YTML-Stitching-YTM-07 - Stitching-QUILTING-Single Needle,,,760.0,,,,,3.0,47073,47073,"STAINER FILTER "" (Consumable-Local)",NOS,2280.0,0.0,,,,,3.0,2280.0,,38086160.02,,,783755340.3,
2144,193,FITTING,19,"HARDWARE MATERIAL, PIPE & FITTINGS",794327,31-Oct-20,,,90177,90177,YTML-Stitching-YTM-07 - Stitching-QUILTING-Single Needle,,,14.93,,,,,300.0,6528321010,6528321010,PNEUMATIC PIPE 4MM (SANGA KOREA) (L-C) (Consumable-Local),RFT,4479.0,0.0,,,,,300.0,4479.0,,38086160.02,,,783755340.3,
2148,194,FLANGE,19,"HARDWARE MATERIAL, PIPE & FITTINGS",794327,31-Oct-20,,,90177,90177,YTML-Stitching-YTM-07 - Stitching-QUILTING-Single Needle,,,215.0,,,,,6.0,26900,26900,"MS FLANGE 1"" 04 HOLES (Consumable-Local)",NOS,1290.0,0.0,,,,,54.0,14571.6,,38086160.02,,,783755340.3,
2149,194,FLANGE,19,"HARDWARE MATERIAL, PIPE & FITTINGS",794327,31-Oct-20,,,90177,90177,YTML-Stitching-YTM-07 - Stitching-QUILTING-Single Needle,,,180.5,,,,,24.0,26901,26901,"MS FLANGE 1/2"" 04 HOLES (Consumable-Local)",NOS,4332.0,0.0,,,,,54.0,14571.6,,38086160.02,,,783755340.3,
2150,194,FLANGE,19,"HARDWARE MATERIAL, PIPE & FITTINGS",794327,31-Oct-20,,,90177,90177,YTML-Stitching-YTM-07 - Stitching-QUILTING-Single Needle,,,396.0,,,,,16.0,24838,24838,"MS FLANGE 2"" (04 HOLES) (Consumable-Local)",NOS,6336.0,0.0,,,,,54.0,14571.6,,38086160.02,,,783755340.3,
2151,194,FLANGE,19,"HARDWARE MATERIAL, PIPE & FITTINGS",794327,31-Oct-20,,,90177,90177,YTML-Stitching-YTM-07 - Stitching-QUILTING-Single Needle,,,326.7,,,,,8.0,24840,24840,"MS FLANGE 1-1/2"" (04 HOLES) (Consumable-Local)",NOS,2613.6,0.0,,,,,54.0,14571.6,,38086160.02,,,783755340.3,
2181,203,GASKET,19,"HARDWARE MATERIAL, PIPE & FITTINGS",794327,31-Oct-20,,,90177,90177,YTML-Stitching-YTM-07 - Stitching-QUILTING-Single Needle,,,1400.0,,,,,3.0,13973,13973,STEAM GASKET 2'X4'X3MM (Consumable-Local),NOS,4200.0,0.0,,,,,3.0,4200.0,,38086160.02,,,783755340.3,
2197,206,GENERAL,11,SPARE PARTS,759622,02-Jun-20,,,90177,90177,YTML-Stitching-YTM-07 - Stitching-QUILTING-Single Needle,,,1670.0,,,,,3.0,20479,20479,PLATE COMPLETE (M-078) (CUTTING MA (Consumable-Local),PCS,5010.0,0.0,,,,,3.0,5010.0,,38086160.02,,,783755340.3,
2198,206,GENERAL,11,SPARE PARTS,760438,06-Jun-20,,,90177,90177,YTML-Stitching-YTM-07 - Stitching-QUILTING-Single Needle,,,70.0,,,,,5.0,21149,21149,TENSION POST (JUKI) (Consumable-Local),PCS,350.0,30.0,,,,,5.0,350.0,,38086160.02,,,783755340.3,
2232,206,GENERAL,11,SPARE PARTS,783258,16-Sep-20,,,90177,90177,YTML-Stitching-YTM-07 - Stitching-QUILTING-Single Needle,,,5.0,,,,,20.0,21159,21159,TENSION SPRING (NORMAL)  (Consumable-Local),PCS,100.0,80.0,,,,,20.0,100.0,,38086160.02,,,783755340.3,
2236,206,GENERAL,11,SPARE PARTS,785760,28-Sep-20,,,90177,90177,YTML-Stitching-YTM-07 - Stitching-QUILTING-Single Needle,,,5.0,,,,,10.0,21159,21159,TENSION SPRING (NORMAL)  (Consumable-Local),PCS,50.0,70.0,,,,,10.0,50.0,,38086160.02,,,783755340.3,
2255,206,GENERAL,11,SPARE PARTS,793285,27-Oct-20,,,90177,90177,YTML-Stitching-YTM-07 - Stitching-QUILTING-Single Needle,,,4.9,,,,,20.0,21159,21159,TENSION SPRING (NORMAL)  (Consumable-Local),PCS,98.0,730.0,,,,,20.0,98.0,,38086160.02,,,783755340.3,
2259,206,GENERAL,11,SPARE PARTS,794862,03-Nov-20,,,90177,90177,YTML-Stitching-YTM-07 - Stitching-QUILTING-Single Needle,,,4.9,,,,,20.0,21159,21159,TENSION SPRING (NORMAL)  (Consumable-Local),PCS,98.0,670.0,,,,,20.0,98.0,,38086160.02,,,783755340.3,
2261,206,GENERAL,11,SPARE PARTS,795379,04-Nov-20,,,90177,90177,YTML-Stitching-YTM-07 - Stitching-QUILTING-Single Needle,,,4.9,,,,,50.0,21159,21159,TENSION SPRING (NORMAL)  (Consumable-Local),PCS,245.0,600.0,,,,,50.0,245.0,,38086160.02,,,783755340.3,
2276,206,GENERAL,11,SPARE PARTS,804806,10-Dec-20,,,90177,90177,YTML-Stitching-YTM-07 - Stitching-QUILTING-Single Needle,,,4.9,,,,,25.0,21159,21159,TENSION SPRING (NORMAL)  (Consumable-Local),PCS,122.5,395.0,,,,,25.0,122.5,,38086160.02,,,783755340.3,
2303,206,GENERAL,11,SPARE PARTS,822907,24-Feb-21,,,90177,90177,YTML-Stitching-YTM-07 - Stitching-QUILTING-Single Needle,,,39.2,,,,,1.0,20527,20527,POSITION FINGER (JUKI) (Consumable-Local),PCS,39.2,0.0,,,,,1.0,39.2,,38086160.02,,,783755340.3,
2467,206,GENERAL,21,GENERAL MATERIAL,753189,24-Apr-20,,,90177,90177,YTML-Stitching-YTM-07 - Stitching-QUILTING-Single Needle,,,13.0,,,,,48.0,19312,19312,DELUX CHEMICAL (FOR WASHING) (Consumable-Local),BOT,624.0,364.0,,,,,48.0,624.0,,38086160.02,,,783755340.3,
2473,206,GENERAL,21,GENERAL MATERIAL,757548,19-May-20,,,90177,90177,YTML-Stitching-YTM-07 - Stitching-QUILTING-Single Needle,,,170.0,,,,,36.0,19762,19762,INDUSTRIAL POWER PLUG MALE SINGLE PHASE 3 PIN 16A-6H/220-250V (Consumable-Local),PCS,6120.0,0.0,,,,,36.0,6120.0,,38086160.02,,,783755340.3,
2486,206,GENERAL,21,GENERAL MATERIAL,772604,28-Jul-20,,,90177,90177,YTML-Stitching-YTM-07 - Stitching-QUILTING-Single Needle,,,270.0,,,,,2.0,21085,21085,TAG GUN (Consumable-Local),PCS,540.0,21.0,,,,,2.0,540.0,,38086160.02,,,783755340.3,
2616,206,GENERAL,21,GENERAL MATERIAL,803025,03-Dec-20,,,90177,90177,YTML-Stitching-YTM-07 - Stitching-QUILTING-Single Needle,,,13.0,,,,,24.0,19312,19312,DELUX CHEMICAL (FOR WASHING) (Consumable-Local),BOT,312.0,2279.0,,,,,24.0,312.0,,38086160.02,,,783755340.3,
2617,206,GENERAL,21,GENERAL MATERIAL,803534,05-Dec-20,,,90177,90177,YTML-Stitching-YTM-07 - Stitching-QUILTING-Single Needle,,,270.0,,,,,2.0,21085,21085,TAG GUN (Consumable-Local),PCS,540.0,17.0,,,,,2.0,540.0,,38086160.02,,,783755340.3,
2903,214,GREASE,12,"LUBRICATION, OIL GREASE, & CHEMICAL",799125,18-Nov-20,,,90177,90177,YTML-Stitching-YTM-07 - Stitching-QUILTING-Single Needle,,,9562.0,,,,,1.0,6111,6111,GREASE (KLUBER CENTOPLEX)2EP (Consumable-Local),KGS,9562.0,2.0,,,,,1.0,9562.0,,38086160.02,,,783755340.3,
2936,219,GUIDE,11,SPARE PARTS,760438,06-Jun-20,,,90177,90177,YTML-Stitching-YTM-07 - Stitching-QUILTING-Single Needle,,,7.0,,,,,30.0,20191,20191,NEEDLE GUIDE (SINGLE NEEDLE) (Consumable-Local),PCS,210.0,220.0,,,,,30.0,210.0,,38086160.02,,,783755340.3,
2985,220,GUN,21,GENERAL MATERIAL,794327,31-Oct-20,,,90177,90177,YTML-Stitching-YTM-07 - Stitching-QUILTING-Single Needle,,,1270.0,,,,,3.0,21448,21448,WASHING GUN  (Consumable-Local),PCS,3810.0,3.0,,,,,3.0,3810.0,,38086160.02,,,783755340.3,
3045,232,HOOK,11,SPARE PARTS,755321,07-May-20,,,90177,90177,YTML-Stitching-YTM-07 - Stitching-QUILTING-Single Needle,,,2550.0,,,,,2.0,19717,19717,HOOK ASM JAPAN HIROSE HSH-7.94BTR  (Consumable-Local),PCS,5100.0,32.0,,,,,2.0,5100.0,,38086160.02,,,783755340.3,
3054,232,HOOK,11,SPARE PARTS,759622,02-Jun-20,,,90177,90177,YTML-Stitching-YTM-07 - Stitching-QUILTING-Single Needle,,,2550.0,,,,,5.0,19717,19717,HOOK ASM JAPAN HIROSE HSH-7.94BTR  (Consumable-Local),PCS,12750.0,15.0,,,,,5.0,12750.0,,38086160.02,,,783755340.3,
3059,232,HOOK,11,SPARE PARTS,760438,06-Jun-20,,,90177,90177,YTML-Stitching-YTM-07 - Stitching-QUILTING-Single Needle,,,2550.0,,,,,2.0,19717,19717,HOOK ASM JAPAN HIROSE HSH-7.94BTR  (Consumable-Local),PCS,5100.0,3.0,,,,,2.0,5100.0,,38086160.02,,,783755340.3,
3065,232,HOOK,11,SPARE PARTS,763996,23-Jun-20,,,90177,90177,YTML-Stitching-YTM-07 - Stitching-QUILTING-Single Needle,,,2600.0,,,,,2.0,45069,45069,HOOK KOBAN KHS 12 SPD2 (Consumable-Local),NOS,5200.0,32.0,,,,,2.0,5200.0,,38086160.02,,,783755340.3,
3069,232,HOOK,11,SPARE PARTS,764842,26-Jun-20,,,90177,90177,YTML-Stitching-YTM-07 - Stitching-QUILTING-Single Needle,,,2600.0,,,,,2.0,45069,45069,HOOK KOBAN KHS 12 SPD2 (Consumable-Local),NOS,5200.0,20.0,,,,,2.0,5200.0,,38086160.02,,,783755340.3,
3106,232,HOOK,11,SPARE PARTS,781863,10-Sep-20,,,90177,90177,YTML-Stitching-YTM-07 - Stitching-QUILTING-Single Needle,,,2550.0,,,,,2.0,19717,19717,HOOK ASM JAPAN HIROSE HSH-7.94BTR  (Consumable-Local),PCS,5100.0,13.0,,,,,2.0,5100.0,,38086160.02,,,783755340.3,
3107,232,HOOK,11,SPARE PARTS,783258,16-Sep-20,,,90177,90177,YTML-Stitching-YTM-07 - Stitching-QUILTING-Single Needle,,,2550.0,,,,,4.0,19717,19717,HOOK ASM JAPAN HIROSE HSH-7.94BTR  (Consumable-Local),PCS,10200.0,9.0,,,,,4.0,10200.0,,38086160.02,,,783755340.3,
3109,232,HOOK,11,SPARE PARTS,784669,22-Sep-20,,,90177,90177,YTML-Stitching-YTM-07 - Stitching-QUILTING-Single Needle,,,1475.0,,,,,3.0,19712,19712,HOOK (ASM) (DELTA) (Consumable-Local),PCS,4425.0,9.0,,,,,3.0,4425.0,,38086160.02,,,783755340.3,
3111,232,HOOK,11,SPARE PARTS,785726,01-Oct-20,,,90177,90177,YTML-Stitching-YTM-07 - Stitching-QUILTING-Single Needle,,,1475.0,,,,,5.0,19712,19712,HOOK (ASM) (DELTA) (Consumable-Local),PCS,7375.0,12.0,,,,,5.0,7375.0,,38086160.02,,,783755340.3,
3124,232,HOOK,11,SPARE PARTS,789780,13-Oct-20,,,90177,90177,YTML-Stitching-YTM-07 - Stitching-QUILTING-Single Needle,,,2700.0,,,,,3.0,45069,45069,HOOK KOBAN KHS 12 SPD2 (Consumable-Local),NOS,8100.0,8.0,,,,,3.0,8100.0,,38086160.02,,,783755340.3,
3130,232,HOOK,11,SPARE PARTS,793285,27-Oct-20,,,90177,90177,YTML-Stitching-YTM-07 - Stitching-QUILTING-Single Needle,,,2650.0,,,,,1.0,19717,19717,HOOK ASM JAPAN HIROSE HSH-7.94BTR  (Consumable-Local),PCS,2650.0,48.0,,,,,1.0,2650.0,,38086160.02,,,783755340.3,
3133,232,HOOK,11,SPARE PARTS,794327,31-Oct-20,,,90177,90177,YTML-Stitching-YTM-07 - Stitching-QUILTING-Single Needle,,,2700.0,,,,,3.0,45069,45069,HOOK KOBAN KHS 12 SPD2 (Consumable-Local),NOS,8100.0,0.0,,,,,9.0,24000.0,,38086160.02,,,783755340.3,
3134,232,HOOK,11,SPARE PARTS,794327,31-Oct-20,,,90177,90177,YTML-Stitching-YTM-07 - Stitching-QUILTING-Single Needle,,,2650.0,,,,,6.0,19717,19717,HOOK ASM JAPAN HIROSE HSH-7.94BTR  (Consumable-Local),PCS,15900.0,62.0,,,,,9.0,24000.0,,38086160.02,,,783755340.3,
3137,232,HOOK,11,SPARE PARTS,795379,04-Nov-20,,,90177,90177,YTML-Stitching-YTM-07 - Stitching-QUILTING-Single Needle,,,2650.0,,,,,2.0,19717,19717,HOOK ASM JAPAN HIROSE HSH-7.94BTR  (Consumable-Local),PCS,5300.0,60.0,,,,,2.0,5300.0,,38086160.02,,,783755340.3,
3149,232,HOOK,11,SPARE PARTS,800003,24-Nov-20,,,90177,90177,YTML-Stitching-YTM-07 - Stitching-QUILTING-Single Needle,,,2650.0,,,,,3.0,19717,19717,HOOK ASM JAPAN HIROSE HSH-7.94BTR  (Consumable-Local),PCS,7950.0,28.0,,,,,3.0,7950.0,,38086160.02,,,783755340.3,
3152,232,HOOK,11,SPARE PARTS,800538,24-Nov-20,,,90177,90177,YTML-Stitching-YTM-07 - Stitching-QUILTING-Single Needle,,,2650.0,,,,,2.0,19717,19717,HOOK ASM JAPAN HIROSE HSH-7.94BTR  (Consumable-Local),PCS,5300.0,28.0,,,,,2.0,5300.0,,38086160.02,,,783755340.3,
3158,232,HOOK,11,SPARE PARTS,804806,10-Dec-20,,,90177,90177,YTML-Stitching-YTM-07 - Stitching-QUILTING-Single Needle,,,2650.0,,,,,3.0,19717,19717,HOOK ASM JAPAN HIROSE HSH-7.94BTR  (Consumable-Local),PCS,7950.0,15.0,,,,,3.0,7950.0,,38086160.02,,,783755340.3,
3175,232,HOOK,11,SPARE PARTS,822907,24-Feb-21,,,90177,90177,YTML-Stitching-YTM-07 - Stitching-QUILTING-Single Needle,,,2850.0,,,,,4.0,45069,45069,HOOK KOBAN KHS 12 SPD2 (Consumable-Local),NOS,11400.0,40.0,,,,,4.0,11400.0,,38086160.02,,,783755340.3,
3176,232,HOOK,11,SPARE PARTS,823848,25-Feb-21,,,90177,90177,YTML-Stitching-YTM-07 - Stitching-QUILTING-Single Needle,,,1474.644167,,,,,2.0,19712,19712,HOOK (ASM) (DELTA) (Consumable-Local),PCS,2949.288333,4.0,,,,,2.0,2949.288333,,38086160.02,,,783755340.3,
3591,259,KEYBOARD,13,COMPUTERS & ACCESSORIES,804229,09-Dec-20,,,90177,90177,YTML-Stitching-YTM-07 - Stitching-QUILTING-Single Needle,,,617.5,,,,,5.0,16692,16692,KEYBOARD PS2 (Consumable-Local),NOS,3087.5,5.0,,,,,5.0,3087.5,,38086160.02,,,783755340.3,
3604,262,KNIFE,11,SPARE PARTS,768894,11-Jul-20,,,90177,90177,YTML-Stitching-YTM-07 - Stitching-QUILTING-Single Needle,,,300.0,,,,,2.0,33744,33744,MOVABLE KNIFE P# S02645001 FOR S 7000 DD  BROTHER MACHINE (Consumable-Local),NOS,600.0,29.0,,,,,2.0,600.0,,38086160.02,,,783755340.3,
3620,262,KNIFE,11,SPARE PARTS,793285,27-Oct-20,,,90177,90177,YTML-Stitching-YTM-07 - Stitching-QUILTING-Single Needle,,,300.0,,,,,2.0,33744,33744,MOVABLE KNIFE P# S02645001 FOR S 7000 DD  BROTHER MACHINE (Consumable-Local),NOS,600.0,18.0,,,,,2.0,600.0,,38086160.02,,,783755340.3,
3690,262,KNIFE,18,MECHANICAL,760438,06-Jun-20,,,90177,90177,YTML-Stitching-YTM-07 - Stitching-QUILTING-Single Needle,,,105.0,,,,,2.0,24172,24172,FIX KNIFE P# S02637101 (Consumable-Local),NOS,210.0,1.0,,,,,2.0,210.0,,38086160.02,,,783755340.3,
3702,262,KNIFE,18,MECHANICAL,783258,16-Sep-20,,,90177,90177,YTML-Stitching-YTM-07 - Stitching-QUILTING-Single Needle,,,110.0,,,,,2.0,24172,24172,FIX KNIFE P# S02637101 (Consumable-Local),NOS,220.0,74.0,,,,,2.0,220.0,,38086160.02,,,783755340.3,
3704,262,KNIFE,18,MECHANICAL,784520,21-Sep-20,,,90177,90177,YTML-Stitching-YTM-07 - Stitching-QUILTING-Single Needle,,,110.0,,,,,1.0,24172,24172,FIX KNIFE P# S02637101 (Consumable-Local),NOS,110.0,72.0,,,,,1.0,110.0,,38086160.02,,,783755340.3,
3722,262,KNIFE,18,MECHANICAL,822907,24-Feb-21,,,90177,90177,YTML-Stitching-YTM-07 - Stitching-QUILTING-Single Needle,,,109.8301887,,,,,3.0,24172,24172,FIX KNIFE P# S02637101 (Consumable-Local),NOS,329.490566,50.0,,,,,3.0,329.490566,,38086160.02,,,783755340.3,
3882,281,LOOPER,11,SPARE PARTS,760438,06-Jun-20,,,90177,90177,YTML-Stitching-YTM-07 - Stitching-QUILTING-Single Needle,,,200.0,,,,,2.0,40361,40361,LOWER LOOPER  PART # KL 202 (SIRUBA (Q) SAFETY MACHINE) (Consumable-Local),NOS,400.0,11.0,,,,,2.0,400.0,,38086160.02,,,783755340.3,
3886,281,LOOPER,11,SPARE PARTS,777369,20-Aug-20,,,90177,90177,YTML-Stitching-YTM-07 - Stitching-QUILTING-Single Needle,,,200.0,,,,,2.0,40361,40361,LOWER LOOPER  PART # KL 202 (SIRUBA (Q) SAFETY MACHINE) (Consumable-Local),NOS,400.0,3.0,,,,,2.0,400.0,,38086160.02,,,783755340.3,
3889,281,LOOPER,11,SPARE PARTS,784520,21-Sep-20,,,90177,90177,YTML-Stitching-YTM-07 - Stitching-QUILTING-Single Needle,,,200.0,,,,,1.0,40361,40361,LOWER LOOPER  PART # KL 202 (SIRUBA (Q) SAFETY MACHINE) (Consumable-Local),NOS,200.0,35.0,,,,,1.0,200.0,,38086160.02,,,783755340.3,
3896,281,LOOPER,11,SPARE PARTS,794862,03-Nov-20,,,90177,90177,YTML-Stitching-YTM-07 - Stitching-QUILTING-Single Needle,,,200.0,,,,,1.0,40361,40361,LOWER LOOPER  PART # KL 202 (SIRUBA (Q) SAFETY MACHINE) (Consumable-Local),NOS,200.0,18.0,,,,,1.0,200.0,,38086160.02,,,783755340.3,
3897,281,LOOPER,11,SPARE PARTS,800003,24-Nov-20,,,90177,90177,YTML-Stitching-YTM-07 - Stitching-QUILTING-Single Needle,,,200.0,,,,,2.0,40361,40361,LOWER LOOPER  PART # KL 202 (SIRUBA (Q) SAFETY MACHINE) (Consumable-Local),NOS,400.0,14.0,,,,,2.0,400.0,,38086160.02,,,783755340.3,
3912,281,LOOPER,11,SPARE PARTS,822907,24-Feb-21,,,90177,90177,YTML-Stitching-YTM-07 - Stitching-QUILTING-Single Needle,,,170.0,,,,,2.0,40390,40390,UPPER LOOPER P # LP226 (SIRUBA) (Consumable-Local),NOS,340.0,48.0,,,,,2.0,340.0,,38086160.02,,,783755340.3,
4069,283,MACHINE,1,PLANT & MACHINERY,772179,28-Jul-20,,,90177,90177,YTML-Stitching-YTM-07 - Stitching-QUILTING-Single Needle,,,1175000.0,,,,,1.0,7231222009,7231222009,"SINGLE NEEDLE MACHINE MODEL# HFJ-28GR, REFURBISHED (DELTA) (L-F) (Fixed-Local)",NOS,1175000.0,0.0,,,,,3.0,4650000.0,,38086160.02,,,783755340.3,
4070,283,MACHINE,1,PLANT & MACHINERY,772179,28-Jul-20,,,90177,90177,YTML-Stitching-YTM-07 - Stitching-QUILTING-Single Needle,,,2300000.0,,,,,1.0,7231122009,7231122009,SINGLE NEEDLE MACHINE MODEL# HFJ-26GT (DELTA) (L-F) (Fixed-Local),NOS,2300000.0,0.0,,,,,3.0,4650000.0,,38086160.02,,,783755340.3,
4071,283,MACHINE,1,PLANT & MACHINERY,772179,28-Jul-20,,,90177,90177,YTML-Stitching-YTM-07 - Stitching-QUILTING-Single Needle,,,1175000.0,,,,,1.0,7231322009,7231322009,"SINGLE NEEDLE MACHINE MODEL# HFJ-30GR, REFURBISHED (DELTA) (L-F) (Fixed-Local)",NOS,1175000.0,0.0,,,,,3.0,4650000.0,,38086160.02,,,783755340.3,
4075,283,MACHINE,1,PLANT & MACHINERY,789521,13-Oct-20,,,90177,90177,YTML-Stitching-YTM-07 - Stitching-QUILTING-Single Needle,,,585635.0,,,FOR BLOCK A THIRD FLOOR,,1.0,7264022001,7264022001,"POLYFILL CUTTER MACHINE WITH FILLING DIE QTY 02 & SIZE=W108"" XL14"" XH6"" (POLLY FILL CUTTER MACHINE DETAILS=W164""XH60""XL28"", CUTTER BLADE SIZE=15"", PRODUCTION AREA 115"", BED SIZE L120""XW72""XH40""). (---) (L-F) (Fixed-Local)",NOS,585635.0,0.0,,,,,1.0,585635.0,,38086160.02,,,783755340.3,
4327,305,NEEDLE,11,SPARE PARTS,738721,27-Jan-20,,,90177,90177,YTML-Stitching-YTM-07 - Stitching-QUILTING-Single Needle,,,21.0,,,,,20.0,20148,20148,NEEDLE DC # 27 # 16 GROZ BECKERT (G (Consumable-Local),PCS,420.0,1780.0,,,,,40.0,700.0,,38086160.02,,,783755340.3,
4328,305,NEEDLE,11,SPARE PARTS,738721,27-Jan-20,,,90177,90177,YTML-Stitching-YTM-07 - Stitching-QUILTING-Single Needle,,,14.0,,,,,20.0,46681,46681,NEEDLE DB # 1 NO 16 (GROZ BECKERT) (Consumable-Local),PCS,280.0,3560.0,,,,,40.0,700.0,,38086160.02,,,783755340.3,
4422,305,NEEDLE,11,SPARE PARTS,754268,01-May-20,,,90177,90177,YTML-Stitching-YTM-07 - Stitching-QUILTING-Single Needle,,,14.0,,,,,10.0,46681,46681,NEEDLE DB # 1 NO 16 (GROZ BECKERT) (Consumable-Local),PCS,140.0,2500.0,,,,,10.0,140.0,,38086160.02,,,783755340.3,
4451,305,NEEDLE,11,SPARE PARTS,759155,01-Jun-20,,,90177,90177,YTML-Stitching-YTM-07 - Stitching-QUILTING-Single Needle,,,14.0,,,,,10.0,46681,46681,NEEDLE DB # 1 NO 16 (GROZ BECKERT) (Consumable-Local),PCS,140.0,1660.0,,,,,10.0,140.0,,38086160.02,,,783755340.3,
4455,305,NEEDLE,11,SPARE PARTS,759622,02-Jun-20,,,90177,90177,YTML-Stitching-YTM-07 - Stitching-QUILTING-Single Needle,,,1300.0,,,,,5.0,5545921001,5545921001,LATCH NEEDLE P# SC 0187-OA (---) (Consumable-Local),NOS,6500.0,0.0,,,,,5.0,6500.0,,38086160.02,,,783755340.3,
4474,305,NEEDLE,11,SPARE PARTS,761133,09-Jun-20,,,90177,90177,YTML-Stitching-YTM-07 - Stitching-QUILTING-Single Needle,,,14.0,,,,,20.0,46681,46681,NEEDLE DB # 1 NO 16 (GROZ BECKERT) (Consumable-Local),PCS,280.0,1490.0,,,,,20.0,280.0,,38086160.02,,,783755340.3,
4479,305,NEEDLE,11,SPARE PARTS,761767,12-Jun-20,,,90177,90177,YTML-Stitching-YTM-07 - Stitching-QUILTING-Single Needle,,,41.5,,,,,20.0,20161,20161,NEEDLE DP-5 130/21 (DELTA) (Consumable-Local),PCS,830.0,20.0,,,,,20.0,830.0,,38086160.02,,,783755340.3,
4487,305,NEEDLE,11,SPARE PARTS,762444,15-Jun-20,,,90177,90177,YTML-Stitching-YTM-07 - Stitching-QUILTING-Single Needle,,,14.0,,,,,10.0,46681,46681,NEEDLE DB # 1 NO 16 (GROZ BECKERT) (Consumable-Local),PCS,140.0,1390.0,,,,,10.0,140.0,,38086160.02,,,783755340.3,
4496,305,NEEDLE,11,SPARE PARTS,763198,19-Jun-20,,,90177,90177,YTML-Stitching-YTM-07 - Stitching-QUILTING-Single Needle,,,41.5,,,,,10.0,20161,20161,NEEDLE DP-5 130/21 (DELTA) (Consumable-Local),PCS,415.0,0.0,,,,,20.0,555.0,,38086160.02,,,783755340.3,
4497,305,NEEDLE,11,SPARE PARTS,763198,19-Jun-20,,,90177,90177,YTML-Stitching-YTM-07 - Stitching-QUILTING-Single Needle,,,14.0,,,,,10.0,46681,46681,NEEDLE DB # 1 NO 16 (GROZ BECKERT) (Consumable-Local),PCS,140.0,1320.0,,,,,20.0,555.0,,38086160.02,,,783755340.3,
4505,305,NEEDLE,11,SPARE PARTS,763915,23-Jun-20,,,90177,90177,YTML-Stitching-YTM-07 - Stitching-QUILTING-Single Needle,,,14.0,,,,,10.0,46681,46681,NEEDLE DB # 1 NO 16 (GROZ BECKERT) (Consumable-Local),PCS,140.0,1250.0,,,,,10.0,140.0,,38086160.02,,,783755340.3,
4532,305,NEEDLE,11,SPARE PARTS,766723,03-Jul-20,,,90177,90177,YTML-Stitching-YTM-07 - Stitching-QUILTING-Single Needle,,,14.0,,,,,10.0,46681,46681,NEEDLE DB # 1 NO 16 (GROZ BECKERT) (Consumable-Local),PCS,140.0,1070.0,,,,,20.0,350.0,,38086160.02,,,783755340.3,
4533,305,NEEDLE,11,SPARE PARTS,766723,03-Jul-20,,,90177,90177,YTML-Stitching-YTM-07 - Stitching-QUILTING-Single Needle,,,21.0,,,,,10.0,20148,20148,NEEDLE DC # 27 # 16 GROZ BECKERT (G (Consumable-Local),PCS,210.0,960.0,,,,,20.0,350.0,,38086160.02,,,783755340.3,
