,ITEM_CTG_ID,ITEM_CTG_DESC,ITEM_GRP_ID,ITEM_GRP_DESC,GINNO,GINDATE,ENTITY,SEGMENT,COST_CENTER,C_CENTER_ID,C_CENTER_NAME,JOBNO,UNITNO,RATE,MACHINENO1,MARATE,REMARKS,CAPITAL,QUANTITY,ITEMNO,INVENTORY_ITEM_NO,INV_ITEM_DESCRIPTION,UOM_DESC,AMOUNT1,BAL1,MDESC1,LASTISSUE1,LASTISSUEDT,COSTCENTER,SUMQTY,SUMAMT,GAP,GAMOUNT,CODE1,CODE2,GQTY,PERIOD
3334,234,HOOTER,17,ELECTRICAL,745749,27-Feb-20,,,90181,90181,YTML-Stitching-YTM-07-General-Maintenance-General,,,520.0,,,,,12.0,6726,6726,HOOTER 220 V MINI SIRON (Consumable-Local),NOS,6240.0,0.0,,,,,12.0,6240.0,,38086160.02,,,783755340.3,
3537,252,JANITORIAL/HOUSEHOLD,21,GENERAL MATERIAL,857606,13-Jul-21,,,90181,90181,YTML-Stitching-YTM-07-General-Maintenance-General,,,425.0,,,,,1.0,41513,41513,HOT POT (MIDIUM SIZE) (Consumable-Local),NOS,425.0,0.0,,,,,1.0,425.0,,38086160.02,,,783755340.3,
3542,252,JANITORIAL/HOUSEHOLD,21,GENERAL MATERIAL,873760,20-Sep-21,,,90181,90181,YTML-Stitching-YTM-07-General-Maintenance-General,,,85.0,,,,,2.0,14922,14922,TISSUE PAPER BOX ROSE PETAL (Consumable-Local),BOX,170.0,40.0,,,,,2.0,170.0,,38086160.02,,,783755340.3,
3551,252,JANITORIAL/HOUSEHOLD,21,GENERAL MATERIAL,874877,24-Sep-21,,,90181,90181,YTML-Stitching-YTM-07-General-Maintenance-General,,,185.0,,,,,3.0,22799,22799,AIR FRESHNER LOTION ADMIRE 400ML (Consumable-Local),BOT,555.0,18.0,,,,,3.0,555.0,,38086160.02,,,783755340.3,
3571,257,KETTLE,17,ELECTRICAL,875032,27-Sep-21,,,90181,90181,YTML-Stitching-YTM-07-General-Maintenance-General,,,3400.0,,,,,1.0,28839,28839,"ELECTRIC KETTLE WEST POINT, MODEL # 6172 (Consumable-Local)",NOS,3400.0,2.0,,,,,1.0,3400.0,,38086160.02,,,783755340.3,
3573,257,KETTLE,17,ELECTRICAL,890545,26-Nov-21,,,90181,90181,YTML-Stitching-YTM-07-General-Maintenance-General,,,3666.666667,,,,,1.0,28839,28839,"ELECTRIC KETTLE WEST POINT, MODEL # 6172 (Consumable-Local)",NOS,3666.666667,1.0,,,,,1.0,3666.666667,,38086160.02,,,783755340.3,
3576,257,KETTLE,22,ELECTRICAL EQUIPMENT,745512,26-Feb-20,,,90181,90181,YTML-Stitching-YTM-07-General-Maintenance-General,,,4800.0,,,,,1.0,27730,27730,"KETTLE (ELECTRIC KETTLE), (SS) BODY 4 LTR CAPACITY, MODEL NO: GK4571 MAKE GEEPAS (Consumable-Local)",NOS,4800.0,1.0,,,,,1.0,4800.0,,38086160.02,,,783755340.3,
3584,258,KEY,16,TOOLS & INSTRUMENTS,833135,02-Apr-21,,,90181,90181,YTML-Stitching-YTM-07-General-Maintenance-General,,,950.0,,,For AC technician,,1.0,7203021002,7203021002,ALLEN KEY SET 1.5MM TO 10MM MEDIUM SIZE (FORCE) (L-C) (Consumable-Local),NOS,950.0,5.0,,,,,1.0,950.0,,38086160.02,,,783755340.3,
3590,258,KEY,16,TOOLS & INSTRUMENTS,886209,08-Nov-21,,,90181,90181,YTML-Stitching-YTM-07-General-Maintenance-General,,,950.0,,,,,1.0,7203021002,7203021002,ALLEN KEY SET 1.5MM TO 10MM MEDIUM SIZE (FORCE) (L-C) (Consumable-Local),NOS,950.0,1.0,,,,,1.0,950.0,,38086160.02,,,783755340.3,
3640,262,KNIFE,11,SPARE PARTS,836969,21-Apr-21,,,90181,90181,YTML-Stitching-YTM-07-General-Maintenance-General,,,23.80787879,,,,,10.0,19933,19933,LOWER KNIFE (202295+204161) (M 732) ( (Consumable-Local),PCS,238.0787879,198.0,,,,,20.0,938.0787879,,38086160.02,,,783755340.3,
3641,262,KNIFE,11,SPARE PARTS,836969,21-Apr-21,,,90181,90181,YTML-Stitching-YTM-07-General-Maintenance-General,,,70.0,,,,,10.0,21384,21384,UPPER KNIFE P # 201121AO (M-732) (SAF (Consumable-Local),PCS,700.0,47.0,,,,,20.0,938.0787879,,38086160.02,,,783755340.3,
3728,262,KNIFE,18,MECHANICAL,833807,03-Apr-21,,,90181,90181,YTML-Stitching-YTM-07-General-Maintenance-General,,,420.0,,,,,5.0,6525521001,6525521001,FIX KNIFE SET F P# SB3099001 (BROTHER MODEL# KE-430FX) (---) (L-C) (Consumable-Local),NOS,2100.0,0.0,,,,,5.0,2100.0,,38086160.02,,,783755340.3,
3730,262,KNIFE,18,MECHANICAL,836969,21-Apr-21,,,90181,90181,YTML-Stitching-YTM-07-General-Maintenance-General,,,109.9598156,,,,,7.0,24172,24172,FIX KNIFE P# S02637101 (Consumable-Local),NOS,769.7187095,119.0,,,,,7.0,769.7187095,,38086160.02,,,783755340.3,
3731,262,KNIFE,18,MECHANICAL,837997,21-Apr-21,,,90181,90181,YTML-Stitching-YTM-07-General-Maintenance-General,,,109.9598156,,,,,3.0,24172,24172,FIX KNIFE P# S02637101 (Consumable-Local),NOS,329.8794469,119.0,,,,,3.0,329.8794469,,38086160.02,,,783755340.3,
3734,262,KNIFE,18,MECHANICAL,841660,06-May-21,,,90181,90181,YTML-Stitching-YTM-07-General-Maintenance-General,,,1400.0,,,,,2.0,6525621001,6525621001,MOVING KNIFE SET F P# SB3098001 (BROTHER MODEL# KE-430FX) (---) (L-C) (Consumable-Local),NOS,2800.0,3.0,,,,,2.0,2800.0,,38086160.02,,,783755340.3,
3757,262,KNIFE,18,MECHANICAL,857882,14-Jul-21,,,90181,90181,YTML-Stitching-YTM-07-General-Maintenance-General,,,1400.0,,,,,1.0,6525621001,6525621001,MOVING KNIFE SET F P# SB3098001 (BROTHER MODEL# KE-430FX) (---) (L-C) (Consumable-Local),NOS,1400.0,1.0,,,,,1.0,1400.0,,38086160.02,,,783755340.3,
3762,262,KNIFE,18,MECHANICAL,862266,04-Aug-21,,,90181,90181,YTML-Stitching-YTM-07-General-Maintenance-General,,,57576.74714,,,,,1.0,28678,28678,KNIFE (350 HSS) FOR STRIP CUTTING MACHINE 200 SVEGEA MACHINE (Consumable-Imported),PCS,57576.74714,1.0,,,,,1.0,57576.74714,,38086160.02,,,783755340.3,
3847,278,LOCK,19,"HARDWARE MATERIAL, PIPE & FITTINGS",838827,24-Apr-21,,,90181,90181,YTML-Stitching-YTM-07-General-Maintenance-General,,,210.0958333,,,,,4.0,9647,9647,PAD LOCK 50 MM TRICIRCLE CHINA (Consumable-Local),NOS,840.3833333,0.0,,,,,4.0,840.3833333,,38086160.02,,,783755340.3,
3852,278,LOCK,19,"HARDWARE MATERIAL, PIPE & FITTINGS",857209,13-Jul-21,,,90181,90181,YTML-Stitching-YTM-07-General-Maintenance-General,,,118.0,,,,,12.0,16649,16649,LOCK (DRAWER LOCK) KHAS #138-22MM (Consumable-Local),NOS,1416.0,24.0,,,,,12.0,1416.0,,38086160.02,,,783755340.3,
3902,281,LOOPER,11,SPARE PARTS,816955,30-Jan-21,,,90181,90181,YTML-Stitching-YTM-07-General-Maintenance-General,,,195.0,,,,,4.0,40249,40249,UPPER LOOPER P # 226 (SAROUBA SAFTY OVERLOOK MACHINE) (Consumable-Local),NOS,780.0,6.0,,,,,4.0,780.0,,38086160.02,,,783755340.3,
3921,281,LOOPER,11,SPARE PARTS,833144,31-Mar-21,,,90181,90181,YTML-Stitching-YTM-07-General-Maintenance-General,,,180.0,,,,,1.0,19100,19100,CHAIN LOOPER L-32 (SAFETY) (Consumable-Local),PCS,180.0,23.0,,,,,1.0,180.0,,38086160.02,,,783755340.3,
3924,281,LOOPER,11,SPARE PARTS,836969,21-Apr-21,,,90181,90181,YTML-Stitching-YTM-07-General-Maintenance-General,,,170.0,,,,,3.0,40390,40390,UPPER LOOPER P # LP226 (SIRUBA) (Consumable-Local),NOS,510.0,15.0,,,,,4.0,678.7766667,,38086160.02,,,783755340.3,
3925,281,LOOPER,11,SPARE PARTS,836969,21-Apr-21,,,90181,90181,YTML-Stitching-YTM-07-General-Maintenance-General,,,168.7766667,,,,,1.0,40361,40361,LOWER LOOPER  PART # KL 202 (SIRUBA (Q) SAFETY MACHINE) (Consumable-Local),NOS,168.7766667,57.0,,,,,4.0,678.7766667,,38086160.02,,,783755340.3,
3929,281,LOOPER,11,SPARE PARTS,841660,06-May-21,,,90181,90181,YTML-Stitching-YTM-07-General-Maintenance-General,,,200.0,,,,,3.0,40364,40364,CHAIN LOOPER PART # KM203 (SIRUBA (Q) SAFETY MACHINE) (Consumable-Local),NOS,600.0,19.0,,,,,9.0,1616.33,,38086160.02,,,783755340.3,
3930,281,LOOPER,11,SPARE PARTS,841660,06-May-21,,,90181,90181,YTML-Stitching-YTM-07-General-Maintenance-General,,,168.7766667,,,,,3.0,40361,40361,LOWER LOOPER  PART # KL 202 (SIRUBA (Q) SAFETY MACHINE) (Consumable-Local),NOS,506.33,52.0,,,,,9.0,1616.33,,38086160.02,,,783755340.3,
3931,281,LOOPER,11,SPARE PARTS,841660,06-May-21,,,90181,90181,YTML-Stitching-YTM-07-General-Maintenance-General,,,170.0,,,,,3.0,40390,40390,UPPER LOOPER P # LP226 (SIRUBA) (Consumable-Local),NOS,510.0,10.0,,,,,9.0,1616.33,,38086160.02,,,783755340.3,
4029,281,LOOPER,21,GENERAL MATERIAL,836969,21-Apr-21,,,90181,90181,YTML-Stitching-YTM-07-General-Maintenance-General,,,150.0,,,,,2.0,7836,7836,LOOPER (LOWER LOOPER) 752-01 PEGASUS (Consumable-Local),NOS,300.0,22.0,,,,,2.0,300.0,,38086160.02,,,783755340.3,
4122,283,MACHINE,16,TOOLS & INSTRUMENTS,890545,26-Nov-21,,,90181,90181,YTML-Stitching-YTM-07-General-Maintenance-General,,,3465.0,,,,,1.0,32610,32610,DRILL MACHINE 220V REVERSE & FORWARD MOTION (Consumable-Local),NOS,3465.0,0.0,,,,,1.0,3465.0,,38086160.02,,,783755340.3,
4208,289,MEASURING TAPE,16,TOOLS & INSTRUMENTS,815787,22-Jan-21,,,90181,90181,YTML-Stitching-YTM-07-General-Maintenance-General,,,150.0,,,,,7.0,8177,8177,MEASURING TAPE 5 MTR. SPECIAL QUALITY IKEA/CALIBRATION (Consumable-Local),NOS,1050.0,71.0,,,,,7.0,1050.0,,38086160.02,,,783755340.3,
4223,289,MEASURING TAPE,16,TOOLS & INSTRUMENTS,846103,28-May-21,,,90181,90181,YTML-Stitching-YTM-07-General-Maintenance-General,,,95.0,,,,,2.0,8176,8176,MEASURING TAPE 5 MTR (Consumable-Local),PCS,190.0,2.0,,,,,2.0,190.0,,38086160.02,,,783755340.3,
4237,289,MEASURING TAPE,16,TOOLS & INSTRUMENTS,890545,26-Nov-21,,,90181,90181,YTML-Stitching-YTM-07-General-Maintenance-General,,,150.0,,,,,3.0,8176,8176,MEASURING TAPE 5 MTR (Consumable-Local),PCS,450.0,47.0,,,,,3.0,450.0,,38086160.02,,,783755340.3,
4247,295,METER,16,TOOLS & INSTRUMENTS,877408,05-Oct-21,,,90181,90181,YTML-Stitching-YTM-07-General-Maintenance-General,,,10950.0,,,FOR ALL BLOCKS AC DEPARTMENT AND WORK SHOP,,2.0,33269,33269,METER (TONG TESTER KYORITSU DIGITAL CLAMP METER) KEW SNAP MODEL 2017 (Consumable-Local),NOS,21900.0,0.0,,,,,2.0,21900.0,,38086160.02,,,783755340.3,
6442,305,NEEDLE,11,SPARE PARTS,868982,01-Sep-21,,,90181,90181,YTML-Stitching-YTM-07-General-Maintenance-General,,,1550.0,,,,,1.0,5545921001,5545921001,LATCH NEEDLE P# SC 0187-OA (---) (Consumable-Local),NOS,1550.0,11.0,,,,,1.0,1550.0,,38086160.02,,,783755340.3,
7452,333,PIPE,17,ELECTRICAL,745749,27-Feb-20,,,90181,90181,YTML-Stitching-YTM-07-General-Maintenance-General,,,3.0,,,,,500.0,16606,16606,"PIPE (PVC) (FLEXIBLE PIPE) 3/4"" (Consumable-Local)",RFT,1500.0,2200.0,,,,,500.0,1500.0,,38086160.02,,,783755340.3,
7477,333,PIPE,18,MECHANICAL,815540,23-Jan-21,,,90181,90181,YTML-Stitching-YTM-07-General-Maintenance-General,,,28.0,,,,,200.0,30591,30591,PNEUMATIC PIPE 8 MM SANGA KOREA (Consumable-Local),RFT,5600.0,800.0,,,,,200.0,5600.0,,38086160.02,,,783755340.3,
7600,337,PLATE,11,SPARE PARTS,833797,03-Apr-21,,,90181,90181,YTML-Stitching-YTM-07-General-Maintenance-General,,,2.24822695,,,,,30.0,20240,20240,NEEDLE PLATE SCREW (SINGLE NEEDLE) (Consumable-Local),PCS,67.44680851,1300.0,,,,,30.0,67.44680851,,38086160.02,,,783755340.3,
7601,337,PLATE,11,SPARE PARTS,833807,03-Apr-21,,,90181,90181,YTML-Stitching-YTM-07-General-Maintenance-General,,,2.24822695,,,,,30.0,20240,20240,NEEDLE PLATE SCREW (SINGLE NEEDLE) (Consumable-Local),PCS,67.44680851,1300.0,,,,,30.0,67.44680851,,38086160.02,,,783755340.3,
7603,337,PLATE,11,SPARE PARTS,836969,21-Apr-21,,,90181,90181,YTML-Stitching-YTM-07-General-Maintenance-General,,,35.0,,,,,3.0,20207,20207,NEEDLE PLATE (B-22)(114-00801) (SINGER (Consumable-Local),PCS,105.0,18.0,,,,,3.0,105.0,,38086160.02,,,783755340.3,
7605,337,PLATE,11,SPARE PARTS,838182,22-Apr-21,,,90181,90181,YTML-Stitching-YTM-07-General-Maintenance-General,,,2.24822695,,,,,10.0,20240,20240,NEEDLE PLATE SCREW (SINGLE NEEDLE) (Consumable-Local),PCS,22.4822695,1290.0,,,,,10.0,22.4822695,,38086160.02,,,783755340.3,
7610,337,PLATE,11,SPARE PARTS,841660,06-May-21,,,90181,90181,YTML-Stitching-YTM-07-General-Maintenance-General,,,35.0,,,,,3.0,20207,20207,NEEDLE PLATE (B-22)(114-00801) (SINGER (Consumable-Local),PCS,105.0,0.0,,,,,3.0,105.0,,38086160.02,,,783755340.3,
7651,337,PLATE,18,MECHANICAL,857882,14-Jul-21,,,90181,90181,YTML-Stitching-YTM-07-General-Maintenance-General,,,200.0,,,,,1.0,6525421001,6525421001,NEEDLE HOLE PLATE P# P.51 (BROTHER MODEL# KE-430FX) (---) (L-C) (Consumable-Local),NOS,200.0,4.0,,,,,1.0,200.0,,38086160.02,,,783755340.3,
7654,337,PLATE,21,GENERAL MATERIAL,857606,13-Jul-21,,,90181,90181,YTML-Stitching-YTM-07-General-Maintenance-General,,,350.0,,,,,3.0,16502,16502,PLATE (RICE PLATE) (Consumable-Local),NOS,1050.0,0.0,,,,,3.0,1050.0,,38086160.02,,,783755340.3,
7657,339,PLIER,16,TOOLS & INSTRUMENTS,750473,18-Mar-20,,,90181,90181,YTML-Stitching-YTM-07-General-Maintenance-General,,,310.0,,,,,2.0,43455,43455,"PLAIR 8"" (Consumable-Local)",NOS,620.0,2.0,,,,,2.0,620.0,,38086160.02,,,783755340.3,
7671,339,PLIER,16,TOOLS & INSTRUMENTS,847707,04-Jun-21,,,90181,90181,YTML-Stitching-YTM-07-General-Maintenance-General,,,1275.0,,,,,1.0,16668,16668,"PLAIR[INSOLATION] 10"" ELORA (Consumable-Local)",NOS,1275.0,11.0,,,,,1.0,1275.0,,38086160.02,,,783755340.3,
7672,339,PLIER,16,TOOLS & INSTRUMENTS,857209,13-Jul-21,,,90181,90181,YTML-Stitching-YTM-07-General-Maintenance-General,,,1275.0,,,,,1.0,16668,16668,"PLAIR[INSOLATION] 10"" ELORA (Consumable-Local)",NOS,1275.0,9.0,,,,,1.0,1275.0,,38086160.02,,,783755340.3,
7680,340,PLUG,17,ELECTRICAL,745749,27-Feb-20,,,90181,90181,YTML-Stitching-YTM-07-General-Maintenance-General,,,0.6,,,,,100.0,11082,11082,RAWAL PLUG # 8 (PVC) (Consumable-Local),PCS,60.0,1900.0,,,,,136.0,13020.0,,38086160.02,,,783755340.3,
7681,340,PLUG,17,ELECTRICAL,745749,27-Feb-20,,,90181,90181,YTML-Stitching-YTM-07-General-Maintenance-General,,,360.0,,,,,36.0,10304,10304,PLUG (MULTI POWER PLUG) 13 AMP (Consumable-Local),NOS,12960.0,0.0,,,,,136.0,13020.0,,38086160.02,,,783755340.3,
8151,349,PRINTED STATIONERY,20,STATIONARY,815198,21-Jan-21,,,90181,90181,YTML-Stitching-YTM-07-General-Maintenance-General,,,370.0,,,,,8.0,5811321001,5811321001,CUTTING DIAGRAM WITH RANGE WISE WASTAGE REPORT CARBONIZE(2) ONE SIDE A3 100 SET . (---) (L-C) (Consumable-Local),NOS,2960.0,62.0,,,,,13.0,4460.0,,38086160.02,,,783755340.3,
8152,349,PRINTED STATIONERY,20,STATIONARY,815198,21-Jan-21,,,90181,90181,YTML-Stitching-YTM-07-General-Maintenance-General,,,300.0,,,,,5.0,5489221001,5489221001,FINAL CUTTING REPORT DUPLICATE CARBONIZED SINGLE SIDE PRINT ONE COLOR JOB 100 SET 200 PAGES (---) (Consumable-Local),BKS,1500.0,25.0,,,,,13.0,4460.0,,38086160.02,,,783755340.3,
8169,349,PRINTED STATIONERY,20,STATIONARY,818348,01-Feb-21,,,90181,90181,YTML-Stitching-YTM-07-General-Maintenance-General,,,70.0,,,,,20.0,5489121001,5489121001,IDENTIFICATION FORM SINGLE PAPER ONE SIDE PRINT ONE COLOR JOB 200 PAGES (---) (Consumable-Local),PAD,1400.0,30.0,,,,,20.0,1400.0,,38086160.02,,,783755340.3,
8179,349,PRINTED STATIONERY,20,STATIONARY,820336,10-Feb-21,,,90181,90181,YTML-Stitching-YTM-07-General-Maintenance-General,,,370.0,,,,,5.0,5811321001,5811321001,CUTTING DIAGRAM WITH RANGE WISE WASTAGE REPORT CARBONIZE(2) ONE SIDE A3 100 SET . (---) (L-C) (Consumable-Local),NOS,1850.0,57.0,,,,,15.0,3700.0,,38086160.02,,,783755340.3,
8180,349,PRINTED STATIONERY,20,STATIONARY,820336,10-Feb-21,,,90181,90181,YTML-Stitching-YTM-07-General-Maintenance-General,,,70.0,,,,,5.0,5489121001,5489121001,IDENTIFICATION FORM SINGLE PAPER ONE SIDE PRINT ONE COLOR JOB 200 PAGES (---) (Consumable-Local),PAD,350.0,25.0,,,,,15.0,3700.0,,38086160.02,,,783755340.3,
8181,349,PRINTED STATIONERY,20,STATIONARY,820336,10-Feb-21,,,90181,90181,YTML-Stitching-YTM-07-General-Maintenance-General,,,300.0,,,,,5.0,5489221001,5489221001,FINAL CUTTING REPORT DUPLICATE CARBONIZED SINGLE SIDE PRINT ONE COLOR JOB 100 SET 200 PAGES (---) (Consumable-Local),BKS,1500.0,20.0,,,,,15.0,3700.0,,38086160.02,,,783755340.3,
8817,350,PRINTER ACCESSORIES,13,COMPUTERS & ACCESSORIES,816408,26-Jan-21,,,90181,90181,YTML-Stitching-YTM-07-General-Maintenance-General,,,1100.0,,,,,1.0,53395,53395,RECYCLING OF TONER HP-26-A (Consumable-Local),NOS,1100.0,0.0,,,,,1.0,1100.0,,38086160.02,,,783755340.3,
8908,350,PRINTER ACCESSORIES,20,STATIONARY,824168,24-Feb-21,,,90181,90181,YTML-Stitching-YTM-07-General-Maintenance-General,,,2000.0,,,,,1.0,5288121001,5288121001,TONER HP-M402DN 26-A (FIRST COPY) (---) (Consumable-Local),NOS,2000.0,1.0,,,,,1.0,2000.0,,38086160.02,,,783755340.3,
9027,385,ROD,19,"HARDWARE MATERIAL, PIPE & FITTINGS",847707,04-Jun-21,,,90181,90181,YTML-Stitching-YTM-07-General-Maintenance-General,,,650.0,,,,,5.0,23778,23778,MS WELDING ROD # 12  KISWEL KOREA (Consumable-Local),KGS,3250.0,5.0,,,,,5.0,3250.0,,38086160.02,,,783755340.3,
9031,385,ROD,19,"HARDWARE MATERIAL, PIPE & FITTINGS",886532,09-Nov-21,,,90181,90181,YTML-Stitching-YTM-07-General-Maintenance-General,,,650.0,,,,,30.0,23778,23778,MS WELDING ROD # 12  KISWEL KOREA (Consumable-Local),KGS,19500.0,0.0,,,,,30.0,19500.0,,38086160.02,,,783755340.3,
9055,386,ROLL,10,PACKING MATERIAL,840952,05-May-21,,,90181,90181,YTML-Stitching-YTM-07-General-Maintenance-General,,,825.0,,,,,1.0,6372121001,6372121001,"LLDPE STRETCH FILM (SIZE: WIDTH=20 INCHES, THICKNESS=15 MICRON , ROLL LENGTH=300METER) (---) (L-C) (Consumable-Local)",NOS,825.0,139.0,,,,,1.0,825.0,,38086160.02,,,783755340.3,
9128,393,SAW,16,TOOLS & INSTRUMENTS,890545,26-Nov-21,,,90181,90181,YTML-Stitching-YTM-07-General-Maintenance-General,,,400.0,,,,,3.0,6707,6707,HOLE SAW WITH BIT 28 MM (SS) DORMER (Consumable-Local),NOS,1200.0,0.0,,,,,3.0,1200.0,,38086160.02,,,783755340.3,
9196,398,SCREW,11,SPARE PARTS,774864,08-Aug-20,,,90181,90181,YTML-Stitching-YTM-07-General-Maintenance-General,,,50.0,,,,,20.0,19396,19396,EYE GLASS (M-732)WITH SCREW (SAFE (Consumable-Local),PCS,1000.0,72.0,,,,,20.0,1000.0,,38086160.02,,,783755340.3,
9249,398,SCREW,11,SPARE PARTS,833797,03-Apr-21,,,90181,90181,YTML-Stitching-YTM-07-General-Maintenance-General,,,2.120727215,,,,,30.0,54282,54282,NEEDLE SCREW FOR SINGLE NEEDLE P # SS-7080510TP (Consumable-Local),PCS,63.62181644,2210.0,,,,,30.0,63.62181644,,38086160.02,,,783755340.3,
9250,398,SCREW,11,SPARE PARTS,833807,03-Apr-21,,,90181,90181,YTML-Stitching-YTM-07-General-Maintenance-General,,,2.120727215,,,,,30.0,54282,54282,NEEDLE SCREW FOR SINGLE NEEDLE P # SS-7080510TP (Consumable-Local),PCS,63.62181644,2210.0,,,,,30.0,63.62181644,,38086160.02,,,783755340.3,
9252,398,SCREW,11,SPARE PARTS,836969,21-Apr-21,,,90181,90181,YTML-Stitching-YTM-07-General-Maintenance-General,,,2.120727215,,,,,30.0,54282,54282,NEEDLE SCREW FOR SINGLE NEEDLE P # SS-7080510TP (Consumable-Local),PCS,63.62181644,2130.0,,,,,30.0,63.62181644,,38086160.02,,,783755340.3,
9253,398,SCREW,11,SPARE PARTS,837997,21-Apr-21,,,90181,90181,YTML-Stitching-YTM-07-General-Maintenance-General,,,2.120727215,,,,,30.0,54282,54282,NEEDLE SCREW FOR SINGLE NEEDLE P # SS-7080510TP (Consumable-Local),PCS,63.62181644,2130.0,,,,,30.0,63.62181644,,38086160.02,,,783755340.3,
9254,398,SCREW,11,SPARE PARTS,838182,22-Apr-21,,,90181,90181,YTML-Stitching-YTM-07-General-Maintenance-General,,,2.120727215,,,,,20.0,54282,54282,NEEDLE SCREW FOR SINGLE NEEDLE P # SS-7080510TP (Consumable-Local),PCS,42.41454429,2090.0,,,,,20.0,42.41454429,,38086160.02,,,783755340.3,
9332,398,SCREW,19,"HARDWARE MATERIAL, PIPE & FITTINGS",750566,18-Mar-20,,,90181,90181,YTML-Stitching-YTM-07-General-Maintenance-General,,,110.0,,,,,4.0,16358,16358,"WOODEN SCREW 1""X8 NO (Consumable-Local)",PKT,440.0,20.0,,,,,4.0,440.0,,38086160.02,,,783755340.3,
9339,398,SCREW,19,"HARDWARE MATERIAL, PIPE & FITTINGS",857209,13-Jul-21,,,90181,90181,YTML-Stitching-YTM-07-General-Maintenance-General,,,130.0,,,,,6.0,16358,16358,"WOODEN SCREW 1""X8 NO (Consumable-Local)",PKT,780.0,18.0,,,,,6.0,780.0,,38086160.02,,,783755340.3,
9380,405,SHAFT,11,SPARE PARTS,836654,14-Apr-21,,,90181,90181,YTML-Stitching-YTM-07-General-Maintenance-General,,,191.5272727,,,,,3.0,22655,22655,NEEDLE BAR (DELTA MACHINE) (Consumable-Local),NOS,574.5818182,8.0,,,,,3.0,574.5818182,,38086160.02,,,783755340.3,
9410,406,SHEET,17,ELECTRICAL,750566,18-Mar-20,,,90181,90181,YTML-Stitching-YTM-07-General-Maintenance-General,,,530.0,,,,,12.0,12944,12944,SHEET (CLIPSAL 4-GANG SHEET) (Consumable-Local),NOS,6360.0,0.0,,,,,12.0,6360.0,,38086160.02,,,783755340.3,
9444,406,SHEET,21,GENERAL MATERIAL,890446,24-Nov-21,,,90181,90181,YTML-Stitching-YTM-07-General-Maintenance-General,,,4800.0,,,,,2.0,25671,25671,TRANSPARENT SHEET 3MM 4' 8' (Consumable-Local),NOS,9600.0,0.0,,,,,2.0,9600.0,,38086160.02,,,783755340.3,
9493,411,SHOE,21,GENERAL MATERIAL,868446,01-Sep-21,,,90181,90181,YTML-Stitching-YTM-07-General-Maintenance-General,,,1735.0,,,,,2.0,5516821001,5516821001,SAFETY SHOES RANGERS SIZE # 9 (---) (Consumable-Local),NOS,3470.0,3.0,,,,,2.0,3470.0,,38086160.02,,,783755340.3,
9494,411,SHOE,21,GENERAL MATERIAL,868791,02-Sep-21,,,90181,90181,YTML-Stitching-YTM-07-General-Maintenance-General,,,1735.0,,,,,2.0,5516821001,5516821001,SAFETY SHOES RANGERS SIZE # 9 (---) (Consumable-Local),NOS,3470.0,0.0,,,,,2.0,3470.0,,38086160.02,,,783755340.3,
9497,411,SHOE,21,GENERAL MATERIAL,869008,01-Sep-21,,,90181,90181,YTML-Stitching-YTM-07-General-Maintenance-General,,,1735.007667,,,,,1.0,5517221001,5517221001,SAFETY SHOES RANGERS SIZE # 10 (---) (Consumable-Local),NOS,1735.007667,12.0,,,,,2.0,3470.007667,,38086160.02,,,783755340.3,
9498,411,SHOE,21,GENERAL MATERIAL,869008,01-Sep-21,,,90181,90181,YTML-Stitching-YTM-07-General-Maintenance-General,,,1735.0,,,,,1.0,5516821001,5516821001,SAFETY SHOES RANGERS SIZE # 9 (---) (Consumable-Local),NOS,1735.0,3.0,,,,,2.0,3470.007667,,38086160.02,,,783755340.3,
9501,411,SHOE,21,GENERAL MATERIAL,869506,03-Sep-21,,,90181,90181,YTML-Stitching-YTM-07-General-Maintenance-General,,,1735.007667,,,,,1.0,5517221001,5517221001,SAFETY SHOES RANGERS SIZE # 10 (---) (Consumable-Local),NOS,1735.007667,10.0,,,,,1.0,1735.007667,,38086160.02,,,783755340.3,
9502,411,SHOE,21,GENERAL MATERIAL,869774,04-Sep-21,,,90181,90181,YTML-Stitching-YTM-07-General-Maintenance-General,,,1735.007667,,,,,1.0,5517221001,5517221001,SAFETY SHOES RANGERS SIZE # 10 (---) (Consumable-Local),NOS,1735.007667,9.0,,,,,1.0,1735.007667,,38086160.02,,,783755340.3,
9506,411,SHOE,21,GENERAL MATERIAL,873322,18-Sep-21,,,90181,90181,YTML-Stitching-YTM-07-General-Maintenance-General,,,1735.007667,,,,,2.0,5517221001,5517221001,SAFETY SHOES RANGERS SIZE # 10 (---) (Consumable-Local),NOS,3470.015333,4.0,,,,,2.0,3470.015333,,38086160.02,,,783755340.3,
9520,411,SHOE,21,GENERAL MATERIAL,890184,23-Nov-21,,,90181,90181,YTML-Stitching-YTM-07-General-Maintenance-General,,,1185.0,,,Arshad / 713754 - Shah Khalid / 720178,,2.0,36635,36635,SAFETY SHOES # 8 (JAGUAR) (Consumable-Local),PRS,2370.0,16.0,,,,,3.0,3555.0,,38086160.02,,,783755340.3,
