,ITEM_CTG_ID,ITEM_CTG_DESC,ITEM_GRP_ID,ITEM_GRP_DESC,GINNO,GINDATE,ENTITY,SEGMENT,COST_CENTER,C_CENTER_ID,C_CENTER_NAME,JOBNO,UNITNO,RATE,MACHINENO1,MARATE,REMARKS,CAPITAL,QUANTITY,ITEMNO,INVENTORY_ITEM_NO,INV_ITEM_DESCRIPTION,UOM_DESC,AMOUNT1,BAL1,MDESC1,LASTISSUE1,LASTISSUEDT,COSTCENTER,SUMQTY,SUMAMT,GAP,GAMOUNT,CODE1,CODE2,GQTY,PERIOD
2116,191,FILTER,18,MECHANICAL,852912,24-Jun-21,,,90176,90176,YTML-Stitching-YTM-07-Poly Fill Plant-General-General,,,3200.0,,,,,1.0,7575522001,7575522001,"GAS FILTER 1"" THREADED (---) (L-F) (Fixed-Local)",NOS,3200.0,0.0,,,,,2.0,9400.0,,38086160.02,,,783755340.3,
2121,193,FITTING,17,ELECTRICAL,833004,30-Mar-21,,,90176,90176,YTML-Stitching-YTM-07-Poly Fill Plant-General-General,,,26.0,,,,,350.0,7278122001,7278122001,"PIPE (GI FLEXIBLE PIPE WITH PVC COATED) 0.75"" (19.4 MM) (---) (L-F) (Fixed-Local)",RFT,9100.0,0.0,,,,,350.0,9100.0,,38086160.02,,,783755340.3,
2701,206,GENERAL,21,GENERAL MATERIAL,836998,16-Apr-21,,,90176,90176,YTML-Stitching-YTM-07-Poly Fill Plant-General-General,,,40.0,,,,,30.0,39026,39026,TELCUM POWDER (Consumable-Local),KGS,1200.0,0.0,,,,,30.0,1200.0,,38086160.02,,,783755340.3,
2729,206,GENERAL,21,GENERAL MATERIAL,851177,21-Jun-21,,,90176,90176,YTML-Stitching-YTM-07-Poly Fill Plant-General-General,,,130.0,,,,,50.0,16601,16601,BROWN SUGAR (GURH) (Consumable-Local),KGS,6500.0,0.0,,,,,50.0,6500.0,,38086160.02,,,783755340.3,
2760,206,GENERAL,21,GENERAL MATERIAL,862380,06-Aug-21,,,90176,90176,YTML-Stitching-YTM-07-Poly Fill Plant-General-General,,,99.0,,,,,10.0,18968,18968,BOX FILE KARONA (I NO.320) (Consumable-Local),PCS,990.0,17.0,,,,,11.0,1364.613003,,38086160.02,,,783755340.3,
2761,206,GENERAL,21,GENERAL MATERIAL,862380,06-Aug-21,,,90176,90176,YTML-Stitching-YTM-07-Poly Fill Plant-General-General,,,374.6130031,,,,,1.0,19771,19771,INSECT KILLER FINIS (MORTIEN) (Consumable-Local),PCS,374.6130031,5.0,,,,,11.0,1364.613003,,38086160.02,,,783755340.3,
2784,206,GENERAL,21,GENERAL MATERIAL,865261,17-Aug-21,,,90176,90176,YTML-Stitching-YTM-07-Poly Fill Plant-General-General,,,183.75,,,,,6.0,21124,21124,TEA CUP (Consumable-Local),PCS,1102.5,20.0,,,,,6.0,1102.5,,38086160.02,,,783755340.3,
2797,206,GENERAL,21,GENERAL MATERIAL,870434,07-Sep-21,,,90176,90176,YTML-Stitching-YTM-07-Poly Fill Plant-General-General,,,158.0,,,,,50.0,16601,16601,BROWN SUGAR (GURH) (Consumable-Local),KGS,7900.0,0.0,,,,,50.0,7900.0,,38086160.02,,,783755340.3,
2864,206,GENERAL,21,GENERAL MATERIAL,888915,18-Nov-21,,,90176,90176,YTML-Stitching-YTM-07-Poly Fill Plant-General-General,,,158.0,,,,,50.0,16601,16601,BROWN SUGAR (GURH) (Consumable-Local),KGS,7900.0,0.0,,,,,50.0,7900.0,,38086160.02,,,783755340.3,
2907,214,GREASE,12,"LUBRICATION, OIL GREASE, & CHEMICAL",864404,12-Aug-21,,,90176,90176,YTML-Stitching-YTM-07-Poly Fill Plant-General-General,,,905.59,,,,,18.0,7283421003,7283421003,"GREASE GADUS, S3-V220C2_1*, A246 (RETINAXLX2) (SHELL) (L-C) (Consumable-Local)",KGS,16300.62,0.0,,,,,18.0,16300.62,,38086160.02,,,783755340.3,
2913,216,GRINDER,16,TOOLS & INSTRUMENTS,837049,16-Apr-21,,,90176,90176,YTML-Stitching-YTM-07-Poly Fill Plant-General-General,,,5200.0,,,,,1.0,31217,31217,"BABY GRINDER 4"" MODEL: DWE-4001 800 WATTS,12000 RPM DEWALT (Consumable-Local)",NOS,5200.0,0.0,,,,,1.0,5200.0,,38086160.02,,,783755340.3,
3382,246,INK,20,STATIONARY,823101,19-Feb-21,,,90176,90176,YTML-Stitching-YTM-07-Poly Fill Plant-General-General,,,31.80263889,,,,,4.0,8118,8118,MARKER INK BLACK DOLLAR (Consumable-Local),NOS,127.2105556,10.0,,,,,4.0,127.2105556,,38086160.02,,,783755340.3,
3395,246,INK,20,STATIONARY,841143,04-May-21,,,90176,90176,YTML-Stitching-YTM-07-Poly Fill Plant-General-General,,,32.99013889,,,,,6.0,8118,8118,MARKER INK BLACK DOLLAR (Consumable-Local),NOS,197.9408333,2.0,,,,,6.0,197.9408333,,38086160.02,,,783755340.3,
3403,246,INK,20,STATIONARY,862380,06-Aug-21,,,90176,90176,YTML-Stitching-YTM-07-Poly Fill Plant-General-General,,,36.5,,,,,3.0,8118,8118,MARKER INK BLACK DOLLAR (Consumable-Local),NOS,109.5,3.0,,,,,3.0,109.5,,38086160.02,,,783755340.3,
3408,246,INK,20,STATIONARY,869319,04-Sep-21,,,90176,90176,YTML-Stitching-YTM-07-Poly Fill Plant-General-General,,,35.76625,,,,,6.0,8120,8120,MARKER INK BLUE DOLLAR (Consumable-Local),NOS,214.5975,6.0,,,,,6.0,214.5975,,38086160.02,,,783755340.3,
3417,246,INK,20,STATIONARY,874412,23-Sep-21,,,90176,90176,YTML-Stitching-YTM-07-Poly Fill Plant-General-General,,,36.5,,,,,40.0,8118,8118,MARKER INK BLACK DOLLAR (Consumable-Local),NOS,1460.0,31.0,,,,,40.0,1460.0,,38086160.02,,,783755340.3,
3428,250,INVERTER,18,MECHANICAL,837049,16-Apr-21,,,90176,90176,YTML-Stitching-YTM-07-Poly Fill Plant-General-General,,,27930.0,,,,,2.0,50362,50362,WELDING PLANT DC INVERTAL ARC WELDER MMA-400 (Consumable-Local),NOS,55860.0,0.0,,,,,2.0,55860.0,,38086160.02,,,783755340.3,
3563,252,JANITORIAL/HOUSEHOLD,21,GENERAL MATERIAL,888872,18-Nov-21,,,90176,90176,YTML-Stitching-YTM-07-Poly Fill Plant-General-General,,,185.0,,,,,1.0,22799,22799,AIR FRESHNER LOTION ADMIRE 400ML (Consumable-Local),BOT,185.0,5.0,,,,,1.0,185.0,,38086160.02,,,783755340.3,
3570,257,KETTLE,17,ELECTRICAL,870434,07-Sep-21,,,90176,90176,YTML-Stitching-YTM-07-Poly Fill Plant-General-General,,,3400.0,,,,,1.0,28839,28839,"ELECTRIC KETTLE WEST POINT, MODEL # 6172 (Consumable-Local)",NOS,3400.0,3.0,,,,,1.0,3400.0,,38086160.02,,,783755340.3,
3581,258,KEY,16,TOOLS & INSTRUMENTS,828179,12-Mar-21,,,90176,90176,YTML-Stitching-YTM-07-Poly Fill Plant-General-General,,,950.0,,,,,1.0,7203021002,7203021002,ALLEN KEY SET 1.5MM TO 10MM MEDIUM SIZE (FORCE) (L-C) (Consumable-Local),NOS,950.0,7.0,,,,,1.0,950.0,,38086160.02,,,783755340.3,
3585,258,KEY,16,TOOLS & INSTRUMENTS,837049,16-Apr-21,,,90176,90176,YTML-Stitching-YTM-07-Poly Fill Plant-General-General,,,1608.75,,,,,2.0,52044,52044,ALLEN KEY SET 1MM TO 12MM STAINLEY JAPAN (Consumable-Local),NOS,3217.5,0.0,,,,,2.0,3217.5,,38086160.02,,,783755340.3,
3839,278,LOCK,19,"HARDWARE MATERIAL, PIPE & FITTINGS",825005,26-Feb-21,,,90176,90176,YTML-Stitching-YTM-07-Poly Fill Plant-General-General,,,198.0,,,,,3.0,9647,9647,PAD LOCK 50 MM TRICIRCLE CHINA (Consumable-Local),NOS,594.0,0.0,,,,,3.0,594.0,,38086160.02,,,783755340.3,
4056,282,LUGS,17,ELECTRICAL,829603,20-Mar-21,,,90176,90176,YTML-Stitching-YTM-07-Poly Fill Plant-General-General,,,47.5,,,,,2.0,3488,3488,COPPER LUGS I-TYPE 1.5 PKT (Consumable-Local),PKT,95.0,8.0,,,,,1004.0,823.0,,38086160.02,,,783755340.3,
4057,282,LUGS,17,ELECTRICAL,829603,20-Mar-21,,,90176,90176,YTML-Stitching-YTM-07-Poly Fill Plant-General-General,,,144.0,,,,,2.0,3490,3490,COPPER LUGS O-TYPE 2.5 PKT (Consumable-Local),PKT,288.0,2.0,,,,,1004.0,823.0,,38086160.02,,,783755340.3,
4058,282,LUGS,17,ELECTRICAL,829603,20-Mar-21,,,90176,90176,YTML-Stitching-YTM-07-Poly Fill Plant-General-General,,,0.44,,,,,1000.0,2226,2226,CABLE LUGS I-TYPE 1 MM  (Consumable-Local),NOS,440.0,0.0,,,,,1004.0,823.0,,38086160.02,,,783755340.3,
4145,283,MACHINE,18,MECHANICAL,836736,15-Apr-21,,,90176,90176,YTML-Stitching-YTM-07-Poly Fill Plant-General-General,,,436104.94,,,,,1.0,28373,28373,MOUNTING MACHINE (Consumable-Imported),SET,436104.94,0.0,,,,,1.0,436104.94,,38086160.02,,,783755340.3,
4249,295,METER,17,ELECTRICAL,841038,17-May-21,,,90176,90176,YTML-Stitching-YTM-07-Poly Fill Plant-General-General,,,243000.0,,,,,1.0,2166822001,2166822001,"GAS FLOW METER 2"" DIGITAL (---) (L-F) (Fixed-Local)",NOS,243000.0,0.0,,,,,1.0,243000.0,,38086160.02,,,783755340.3,
7038,305,NEEDLE,18,MECHANICAL,856130,09-Jul-21,,,90176,90176,YTML-Stitching-YTM-07-Poly Fill Plant-General-General,,,6.5,,,,,20000.0,7763821001,7763821001,PINCHING NEEDLES NO. 36 (---) (L-C) (Consumable-Local),NOS,130000.0,0.0,,,,,20000.0,130000.0,,38086160.02,,,783755340.3,
7067,305,NEEDLE,18,MECHANICAL,881573,22-Oct-21,,,90176,90176,YTML-Stitching-YTM-07-Poly Fill Plant-General-General,,,6.5,,,,,20000.0,7763821001,7763821001,PINCHING NEEDLES NO. 36 (---) (L-C) (Consumable-Local),NOS,130000.0,0.0,,,,,20000.0,130000.0,,38086160.02,,,783755340.3,
7099,307,NIPPLE,19,"HARDWARE MATERIAL, PIPE & FITTINGS",824820,26-Feb-21,,,90176,90176,YTML-Stitching-YTM-07-Poly Fill Plant-General-General,,,200.27,,,,,1.0,836,836,"BARREL NIPPLE 1"" (SS) (Consumable-Local)",NOS,200.27,13.0,,,,,5.0,1320.27,,38086160.02,,,783755340.3,
7100,307,NIPPLE,19,"HARDWARE MATERIAL, PIPE & FITTINGS",824820,26-Feb-21,,,90176,90176,YTML-Stitching-YTM-07-Poly Fill Plant-General-General,,,280.0,,,,,4.0,10623,10623,"PIPE NIPPLE 1""X6"" (SS) (Consumable-Local)",NOS,1120.0,14.0,,,,,5.0,1320.27,,38086160.02,,,783755340.3,
7101,307,NIPPLE,19,"HARDWARE MATERIAL, PIPE & FITTINGS",824917,01-Mar-21,,,90176,90176,YTML-Stitching-YTM-07-Poly Fill Plant-General-General,,,280.0,,,,,13.0,10623,10623,"PIPE NIPPLE 1""X6"" (SS) (Consumable-Local)",NOS,3640.0,1.0,,,,,13.0,3640.0,,38086160.02,,,783755340.3,
7105,307,NIPPLE,19,"HARDWARE MATERIAL, PIPE & FITTINGS",840951,17-May-21,,,90176,90176,YTML-Stitching-YTM-07-Poly Fill Plant-General-General,,,70.0,,,,,25.0,42603,42603,"BARREL NIPPLE 1/2"" (MS) (Fixed-Local)",NOS,1750.0,0.0,,,,,25.0,1750.0,,38086160.02,,,783755340.3,
7106,307,NIPPLE,19,"HARDWARE MATERIAL, PIPE & FITTINGS",841038,17-May-21,,,90176,90176,YTML-Stitching-YTM-07-Poly Fill Plant-General-General,,,202.9411765,,,,,8.0,26822,26822,"PIPE NIPPLE 2"" X 6"" SEAMLESS SCH-40 (Fixed-Local)",NOS,1623.529412,60.0,,,,,16.0,3191.529412,,38086160.02,,,783755340.3,
7107,307,NIPPLE,19,"HARDWARE MATERIAL, PIPE & FITTINGS",841038,17-May-21,,,90176,90176,YTML-Stitching-YTM-07-Poly Fill Plant-General-General,,,196.0,,,,,8.0,26061,26061,"BARREL NIPPLE 1"" (SS) 304 (Fixed-Local)",NOS,1568.0,0.0,,,,,16.0,3191.529412,,38086160.02,,,783755340.3,
7110,307,NIPPLE,19,"HARDWARE MATERIAL, PIPE & FITTINGS",854635,30-Jun-21,,,90176,90176,YTML-Stitching-YTM-07-Poly Fill Plant-General-General,,,73.5,,,,,15.0,16684,16684,"MS PIPE NIPPLE 1/2""X6"" (Consumable-Local)",PCS,1102.5,0.0,,,,,15.0,1102.5,,38086160.02,,,783755340.3,
7128,309,OIL,12,"LUBRICATION, OIL GREASE, & CHEMICAL",864404,12-Aug-21,,,90176,90176,YTML-Stitching-YTM-07-Poly Fill Plant-General-General,,,303.5,,,,,20.0,26191,26191,PSO EP GEAR OIL GEARLED EP 220 (Consumable-Local),LTR,6070.0,0.0,,,,,20.0,6070.0,,38086160.02,,,783755340.3,
7133,309,OIL,18,MECHANICAL,810416,06-Jan-21,,,90176,90176,YTML-Stitching-YTM-07-Poly Fill Plant-General-General,,,372.54,,,,,60.0,8935,8935,OIL ( SHELL OIL ) OMALA OIL# 150 (Consumable-Local),LTR,22352.4,0.0,,,,,60.0,22352.4,,38086160.02,,,783755340.3,
7138,317,PAD,21,GENERAL MATERIAL,861753,04-Aug-21,,,90176,90176,YTML-Stitching-YTM-07-Poly Fill Plant-General-General,,,180.0,,,,,6.0,21922,21922,RUBBER PAD FOR GSM CUTTER (Consumable-Local),NOS,1080.0,17.0,,,,,6.0,1080.0,,38086160.02,,,783755340.3,
7359,322,PAPER,20,STATIONARY,862380,06-Aug-21,,,90176,90176,YTML-Stitching-YTM-07-Poly Fill Plant-General-General,,,437.6,,,,,4.0,6468121002,6468121002,PHOTOCOPY PAPER A-4 GSM 70 (....) (L-C) (Consumable-Local),NOS,1750.4,0.0,,,,,4.0,1750.4,,38086160.02,,,783755340.3,
7388,322,PAPER,20,STATIONARY,876452,01-Oct-21,,,90176,90176,YTML-Stitching-YTM-07-Poly Fill Plant-General-General,,,448.7,,,,,5.0,6468121002,6468121002,PHOTOCOPY PAPER A-4 GSM 70 (....) (L-C) (Consumable-Local),NOS,2243.5,52.0,,,,,5.0,2243.5,,38086160.02,,,783755340.3,
7476,333,PIPE,18,MECHANICAL,810416,06-Jan-21,,,90176,90176,YTML-Stitching-YTM-07-Poly Fill Plant-General-General,,,57.0,,,,,300.0,10405,10405,PNEUMATIC PIPE 10 MM (Consumable-Local),RFT,17100.0,0.0,,,,,300.0,17100.0,,38086160.02,,,783755340.3,
7484,333,PIPE,18,MECHANICAL,861217,31-Jul-21,,,90176,90176,YTML-Stitching-YTM-07-Poly Fill Plant-General-General,,,28.0,,,for compressor C-building,,312.0,30591,30591,PNEUMATIC PIPE 8 MM SANGA KOREA (Consumable-Local),RFT,8736.0,1148.0,,,,,312.0,8736.0,,38086160.02,,,783755340.3,
7500,333,PIPE,19,"HARDWARE MATERIAL, PIPE & FITTINGS",831708,25-Mar-21,,,90176,90176,YTML-Stitching-YTM-07-Poly Fill Plant-General-General,,,90.0,,,,,300.0,5268621001,5268621001,PNEUMATIC PIPE 14 MM (---) (Consumable-Local),FT,27000.0,300.0,,,,,300.0,27000.0,,38086160.02,,,783755340.3,
7501,333,PIPE,19,"HARDWARE MATERIAL, PIPE & FITTINGS",836071,12-Apr-21,,,90176,90176,YTML-Stitching-YTM-07-Poly Fill Plant-General-General,,,90.0,,,,,300.0,5268621001,5268621001,PNEUMATIC PIPE 14 MM (---) (Consumable-Local),FT,27000.0,0.0,,,,,300.0,27000.0,,38086160.02,,,783755340.3,
7506,333,PIPE,19,"HARDWARE MATERIAL, PIPE & FITTINGS",840951,17-May-21,,,90176,90176,YTML-Stitching-YTM-07-Poly Fill Plant-General-General,,,668.0,,,,,100.0,44434,44434,"PIPE 3"" SCH 40 SEAMLESS (MS) (Fixed-Local)",RFT,66800.0,0.0,,,,,2100.0,631186.6667,,38086160.02,,,783755340.3,
7507,333,PIPE,19,"HARDWARE MATERIAL, PIPE & FITTINGS",840951,17-May-21,,,90176,90176,YTML-Stitching-YTM-07-Poly Fill Plant-General-General,,,105.0,,,,,600.0,42669,42669,"PIPE 1/2"" SCH 40 SEAMLESS (MS) (Fixed-Local)",RFT,63000.0,0.0,,,,,2100.0,631186.6667,,38086160.02,,,783755340.3,
7508,333,PIPE,19,"HARDWARE MATERIAL, PIPE & FITTINGS",840951,17-May-21,,,90176,90176,YTML-Stitching-YTM-07-Poly Fill Plant-General-General,,,358.1333333,,,,,1400.0,26793,26793,"PIPE 2"" (MS) SEAMLESS SCH-40 (Fixed-Local)",RFT,501386.6667,0.0,,,,,2100.0,631186.6667,,38086160.02,,,783755340.3,
7509,333,PIPE,19,"HARDWARE MATERIAL, PIPE & FITTINGS",841038,17-May-21,,,90176,90176,YTML-Stitching-YTM-07-Poly Fill Plant-General-General,,,358.1333333,,,,,100.0,26793,26793,"PIPE 2"" (MS) SEAMLESS SCH-40 (Fixed-Local)",RFT,35813.33333,0.0,,,,,100.0,35813.33333,,38086160.02,,,783755340.3,
7662,339,PLIER,16,TOOLS & INSTRUMENTS,837049,16-Apr-21,,,90176,90176,YTML-Stitching-YTM-07-Poly Fill Plant-General-General,,,940.5,,,,,1.0,29441,29441,"LOCK PLIER 8"" INSIDE ELORA (Consumable-Local)",NOS,940.5,0.0,,,,,5.0,4876.5,,38086160.02,,,783755340.3,
7663,339,PLIER,16,TOOLS & INSTRUMENTS,837049,16-Apr-21,,,90176,90176,YTML-Stitching-YTM-07-Poly Fill Plant-General-General,,,940.5,,,,,1.0,29442,29442,"LOCK PLIER 8"" OUTSIDE ELORA (Consumable-Local)",NOS,940.5,0.0,,,,,5.0,4876.5,,38086160.02,,,783755340.3,
7664,339,PLIER,16,TOOLS & INSTRUMENTS,837049,16-Apr-21,,,90176,90176,YTML-Stitching-YTM-07-Poly Fill Plant-General-General,,,445.5,,,,,1.0,8754,8754,"NOSE PLIER 8"" (Consumable-Local)",NOS,445.5,1.0,,,,,5.0,4876.5,,38086160.02,,,783755340.3,
7665,339,PLIER,16,TOOLS & INSTRUMENTS,837049,16-Apr-21,,,90176,90176,YTML-Stitching-YTM-07-Poly Fill Plant-General-General,,,1275.0,,,,,2.0,16668,16668,"PLAIR[INSOLATION] 10"" ELORA (Consumable-Local)",NOS,2550.0,17.0,,,,,5.0,4876.5,,38086160.02,,,783755340.3,
7673,339,PLIER,16,TOOLS & INSTRUMENTS,857624,13-Jul-21,,,90176,90176,YTML-Stitching-YTM-07-Poly Fill Plant-General-General,,,1275.0,,,,,1.0,16668,16668,"PLAIR[INSOLATION] 10"" ELORA (Consumable-Local)",NOS,1275.0,9.0,,,,,1.0,1275.0,,38086160.02,,,783755340.3,
7701,344,POLYTHENE,10,PACKING MATERIAL,870434,07-Sep-21,,,90176,90176,YTML-Stitching-YTM-07-Poly Fill Plant-General-General,,,310.0,,,,,500.0,7865021001,7865021001,"POLYTHENE SHEET ROLL 30"" 40MICRON (---) (L-C) (Consumable-Local)",KGS,155000.0,500.0,,,,,500.0,155000.0,,38086160.02,,,783755340.3,
7702,344,POLYTHENE,10,PACKING MATERIAL,878989,11-Oct-21,,,90176,90176,YTML-Stitching-YTM-07-Poly Fill Plant-General-General,,,310.0,,,,,500.0,7865021001,7865021001,"POLYTHENE SHEET ROLL 30"" 40MICRON (---) (L-C) (Consumable-Local)",KGS,155000.0,0.0,,,,,500.0,155000.0,,38086160.02,,,783755340.3,
8968,365,RATCHET,16,TOOLS & INSTRUMENTS,837049,16-Apr-21,,,90176,90176,YTML-Stitching-YTM-07-Poly Fill Plant-General-General,,,1732.5,,,,,1.0,11021,11021,RACHET (GOTI / PANA) 01-40.PCS. SET (Consumable-Local),SET,1732.5,0.0,,,,,1.0,1732.5,,38086160.02,,,783755340.3,
8976,374,REGULATOR,18,MECHANICAL,852912,24-Jun-21,,,90176,90176,YTML-Stitching-YTM-07-Poly Fill Plant-General-General,,,21000.0,,,,,1.0,7575622001,7575622001,"GAS REGULATOR 2""  0-10 BAR (---) (L-F) (Fixed-Local)",NOS,21000.0,0.0,,,,,1.0,21000.0,,38086160.02,,,783755340.3,
8977,374,REGULATOR,19,"HARDWARE MATERIAL, PIPE & FITTINGS",852912,24-Jun-21,,,90176,90176,YTML-Stitching-YTM-07-Poly Fill Plant-General-General,,,7500.0,,,,,1.0,564822001,564822001,"GAS REGULATOR 1"" (GI) (---) (L-F) (Fixed-Local)",NOS,7500.0,0.0,,,,,1.0,7500.0,,38086160.02,,,783755340.3,
9028,385,ROD,19,"HARDWARE MATERIAL, PIPE & FITTINGS",857497,14-Jul-21,,,90176,90176,YTML-Stitching-YTM-07-Poly Fill Plant-General-General,,,650.0,,,,,5.0,23778,23778,MS WELDING ROD # 12  KISWEL KOREA (Consumable-Local),KGS,3250.0,30.0,,,,,5.0,3250.0,,38086160.02,,,783755340.3,
9078,386,ROLL,10,PACKING MATERIAL,864404,12-Aug-21,,,90176,90176,YTML-Stitching-YTM-07-Poly Fill Plant-General-General,,,310.0,,,,,500.0,22288,22288,"POLYTHENE SHEET ROLL 30"" 60 MICRON 100 % PURE (Consumable-Local)",KGS,155000.0,500.0,,,,,500.0,155000.0,,38086160.02,,,783755340.3,
9084,386,ROLL,10,PACKING MATERIAL,870434,07-Sep-21,,,90176,90176,YTML-Stitching-YTM-07-Poly Fill Plant-General-General,,,310.0,,,,,250.0,22288,22288,"POLYTHENE SHEET ROLL 30"" 60 MICRON 100 % PURE (Consumable-Local)",KGS,77500.0,250.0,,,,,250.0,77500.0,,38086160.02,,,783755340.3,
9096,386,ROLL,10,PACKING MATERIAL,878989,11-Oct-21,,,90176,90176,YTML-Stitching-YTM-07-Poly Fill Plant-General-General,,,310.0,,,,,250.0,22288,22288,"POLYTHENE SHEET ROLL 30"" 60 MICRON 100 % PURE (Consumable-Local)",KGS,77500.0,0.0,,,,,250.0,77500.0,,38086160.02,,,783755340.3,
9127,393,SAW,16,TOOLS & INSTRUMENTS,829603,20-Mar-21,,,90176,90176,YTML-Stitching-YTM-07-Poly Fill Plant-General-General,,,400.0,,,,,2.0,6707,6707,HOLE SAW WITH BIT 28 MM (SS) DORMER (Consumable-Local),NOS,800.0,3.0,,,,,2.0,800.0,,38086160.02,,,783755340.3,
9167,395,SCISSOR,21,GENERAL MATERIAL,849268,11-Jun-21,,,90176,90176,YTML-Stitching-YTM-07-Poly Fill Plant-General-General,,,350.0,,,,,1.0,12237,12237,"SCISSOR 12"" (SS) (Consumable-Local)",NOS,350.0,0.0,,,,,1.0,350.0,,38086160.02,,,783755340.3,
9404,406,SHEET,10,PACKING MATERIAL,849394,12-Jun-21,,,90176,90176,YTML-Stitching-YTM-07-Poly Fill Plant-General-General,,,250.0,,,,,1000.0,5760621001,5760621001,"POLYTHENE SHEET ROLL 75"" 40 MICRON (---) (L-C) (Consumable-Local)",KGS,250000.0,0.0,,,,,1000.0,250000.0,,38086160.02,,,783755340.3,
9405,406,SHEET,10,PACKING MATERIAL,856130,09-Jul-21,,,90176,90176,YTML-Stitching-YTM-07-Poly Fill Plant-General-General,,,310.0,,,,,1000.0,5760621001,5760621001,"POLYTHENE SHEET ROLL 75"" 40 MICRON (---) (L-C) (Consumable-Local)",KGS,310000.0,0.0,,,,,1000.0,310000.0,,38086160.02,,,783755340.3,
9406,406,SHEET,10,PACKING MATERIAL,864404,12-Aug-21,,,90176,90176,YTML-Stitching-YTM-07-Poly Fill Plant-General-General,,,310.0,,,,,500.0,5760621001,5760621001,"POLYTHENE SHEET ROLL 75"" 40 MICRON (---) (L-C) (Consumable-Local)",KGS,155000.0,1500.0,,,,,500.0,155000.0,,38086160.02,,,783755340.3,
9407,406,SHEET,10,PACKING MATERIAL,870434,07-Sep-21,,,90176,90176,YTML-Stitching-YTM-07-Poly Fill Plant-General-General,,,310.0,,,,,500.0,5760621001,5760621001,"POLYTHENE SHEET ROLL 75"" 40 MICRON (---) (L-C) (Consumable-Local)",KGS,155000.0,1000.0,,,,,500.0,155000.0,,38086160.02,,,783755340.3,
9409,406,SHEET,10,PACKING MATERIAL,878989,11-Oct-21,,,90176,90176,YTML-Stitching-YTM-07-Poly Fill Plant-General-General,,,310.0,,,,,1000.0,5760621001,5760621001,"POLYTHENE SHEET ROLL 75"" 40 MICRON (---) (L-C) (Consumable-Local)",KGS,310000.0,0.0,,,,,1000.0,310000.0,,38086160.02,,,783755340.3,
9491,411,SHOE,21,GENERAL MATERIAL,867625,30-Aug-21,,,90176,90176,YTML-Stitching-YTM-07-Poly Fill Plant-General-General,,,1735.007667,,,,,3.0,5517221001,5517221001,SAFETY SHOES RANGERS SIZE # 10 (---) (Consumable-Local),NOS,5205.023,14.0,,,,,3.0,5205.023,,38086160.02,,,783755340.3,
9584,423,SOCKET,19,"HARDWARE MATERIAL, PIPE & FITTINGS",810416,06-Jan-21,,,90176,90176,YTML-Stitching-YTM-07-Poly Fill Plant-General-General,,,140.0,,,,,24.0,13250,13250,SOCKET (PNEUMATIC SOCKET) 8MM X 10MM (Consumable-Local),NOS,3360.0,0.0,,,,,36.0,6840.0,,38086160.02,,,783755340.3,
9585,423,SOCKET,19,"HARDWARE MATERIAL, PIPE & FITTINGS",810416,06-Jan-21,,,90176,90176,YTML-Stitching-YTM-07-Poly Fill Plant-General-General,,,290.0,,,,,12.0,5495921006,5495921006,"PNEUMATIC SOCKET IN DIA 10MM X  THREAD 1/2"" (SANGA KOREA) (L-C) (Consumable-Local)",NOS,3480.0,0.0,,,,,36.0,6840.0,,38086160.02,,,783755340.3,
9588,423,SOCKET,19,"HARDWARE MATERIAL, PIPE & FITTINGS",812798,15-Jan-21,,,90176,90176,YTML-Stitching-YTM-07-Poly Fill Plant-General-General,,,130.0,,,,,24.0,18288,18288,SOCKET (PNEUMATIC SOCKET) 10MMX10MM SANGA KOREA (Consumable-Local),NOS,3120.0,0.0,,,,,24.0,3120.0,,38086160.02,,,783755340.3,
9602,427,SPANNER,16,TOOLS & INSTRUMENTS,837049,16-Apr-21,,,90176,90176,YTML-Stitching-YTM-07-Poly Fill Plant-General-General,,,6435.0,,,,,1.0,3177,3177,COMBINATION SPANNER SET ( 6 MM TO 46 MM ) (Consumable-Local),SET,6435.0,0.0,,,,,1.0,6435.0,,38086160.02,,,783755340.3,
10396,443,STATIONERY,20,STATIONARY,823101,19-Feb-21,,,90176,90176,YTML-Stitching-YTM-07-Poly Fill Plant-General-General,,,6.266413302,,,,,3.0,9795,9795,PEN (BALL PEN) BLUE CLEAR STICK (Consumable-Local),NOS,18.7992399,20.0,,,,,3.0,18.7992399,,38086160.02,,,783755340.3,
10498,443,STATIONERY,20,STATIONARY,836688,14-Apr-21,,,90176,90176,YTML-Stitching-YTM-07-Poly Fill Plant-General-General,,,24.6,,,,,10.0,9809,9809,PEN (MARKER) DOLLER A/90 BLACK (Consumable-Local),NOS,246.0,5.0,,,,,10.0,246.0,,38086160.02,,,783755340.3,
10606,443,STATIONERY,20,STATIONARY,862380,06-Aug-21,,,90176,90176,YTML-Stitching-YTM-07-Poly Fill Plant-General-General,,,28.12025485,,,,,2.0,13913,13913,STAPLER PIN 24/6 (Consumable-Local),PKT,56.24050971,20.0,,,,,36.0,720.3842597,,38086160.02,,,783755340.3,
10607,443,STATIONERY,20,STATIONARY,862380,06-Aug-21,,,90176,90176,YTML-Stitching-YTM-07-Poly Fill Plant-General-General,,,184.77375,,,,,1.0,6695,6695,HOLE PUNCH MACHINE (Consumable-Local),NOS,184.77375,0.0,,,,,36.0,720.3842597,,38086160.02,,,783755340.3,
