,ITEM_CTG_ID,ITEM_CTG_DESC,ITEM_GRP_ID,ITEM_GRP_DESC,GINNO,GINDATE,ENTITY,SEGMENT,COST_CENTER,C_CENTER_ID,C_CENTER_NAME,JOBNO,UNITNO,RATE,MACHINENO1,MARATE,REMARKS,CAPITAL,QUANTITY,ITEMNO,INVENTORY_ITEM_NO,INV_ITEM_DESCRIPTION,UOM_DESC,AMOUNT1,BAL1,MDESC1,LASTISSUE1,LASTISSUEDT,COSTCENTER,SUMQTY,SUMAMT,GAP,GAMOUNT,CODE1,CODE2,GQTY,PERIOD
8906,350,PRINTER ACCESSORIES,20,STATIONARY,823773,24-Feb-21,,,90179,90179,YTML-Stitching-YTM-07-General-Export WareHouse-General,,,620.0,,,,,1.0,33379,33379,RECYCLING OF TONER HP LASER JET PRO 400 HP (80-A) (Consumable-Local),NOS,620.0,0.0,,,,,1.0,620.0,,38086160.02,,,783755340.3,
8910,350,PRINTER ACCESSORIES,20,STATIONARY,828042,10-Mar-21,,,90179,90179,YTML-Stitching-YTM-07-General-Export WareHouse-General,,,620.0,,,,,1.0,33379,33379,RECYCLING OF TONER HP LASER JET PRO 400 HP (80-A) (Consumable-Local),NOS,620.0,3.0,,,,,1.0,620.0,,38086160.02,,,783755340.3,
8914,350,PRINTER ACCESSORIES,20,STATIONARY,831794,02-Apr-21,,,90179,90179,YTML-Stitching-YTM-07-General-Export WareHouse-General,,,620.0,,,,,1.0,33379,33379,RECYCLING OF TONER HP LASER JET PRO 400 HP (80-A) (Consumable-Local),NOS,620.0,0.0,,,,,1.0,620.0,,38086160.02,,,783755340.3,
8921,350,PRINTER ACCESSORIES,20,STATIONARY,845698,26-May-21,,,90179,90179,YTML-Stitching-YTM-07-General-Export WareHouse-General,,,620.0,,,YTM-7 EWH USE,,2.0,33379,33379,RECYCLING OF TONER HP LASER JET PRO 400 HP (80-A) (Consumable-Local),NOS,1240.0,3.0,,,,,2.0,1240.0,,38086160.02,,,783755340.3,
8938,350,PRINTER ACCESSORIES,20,STATIONARY,874879,25-Sep-21,,,90179,90179,YTML-Stitching-YTM-07-General-Export WareHouse-General,,,620.0,,,FOR PRINT USE,,2.0,33379,33379,RECYCLING OF TONER HP LASER JET PRO 400 HP (80-A) (Consumable-Local),NOS,1240.0,2.0,,,,,2.0,1240.0,,38086160.02,,,783755340.3,
8948,350,PRINTER ACCESSORIES,20,STATIONARY,889668,23-Nov-21,,,90179,90179,YTML-Stitching-YTM-07-General-Export WareHouse-General,,,620.0,,,FOR YTM-7 EWH,,2.0,33379,33379,RECYCLING OF TONER HP LASER JET PRO 400 HP (80-A) (Consumable-Local),NOS,1240.0,8.0,,,,,2.0,1240.0,,38086160.02,,,783755340.3,
9015,377,REMOVER,19,"HARDWARE MATERIAL, PIPE & FITTINGS",874410,24-Sep-21,,,90179,90179,YTML-Stitching-YTM-07-General-Export WareHouse-General,,,300.0,,,,,44.0,9667,9667,PAINT REMOVER 3.64 LTR TIN HI-TONE BERGER (Consumable-Local),LTR,13200.0,21.12,,,,,44.0,13200.0,,38086160.02,,,783755340.3,
9093,386,ROLL,10,PACKING MATERIAL,877653,06-Oct-21,,,90179,90179,YTML-Stitching-YTM-07-General-Export WareHouse-General,,,825.0,,,WRAPPING ROLL,,30.0,6372121001,6372121001,"LLDPE STRETCH FILM (SIZE: WIDTH=20 INCHES, THICKNESS=15 MICRON , ROLL LENGTH=300METER) (---) (L-C) (Consumable-Local)",NOS,24750.0,150.0,,,,,30.0,24750.0,,38086160.02,,,783755340.3,
9101,386,ROLL,10,PACKING MATERIAL,883300,28-Oct-21,,,90179,90179,YTML-Stitching-YTM-07-General-Export WareHouse-General,,,825.0,,,,,30.0,6372121001,6372121001,"LLDPE STRETCH FILM (SIZE: WIDTH=20 INCHES, THICKNESS=15 MICRON , ROLL LENGTH=300METER) (---) (L-C) (Consumable-Local)",NOS,24750.0,70.0,,,,,30.0,24750.0,,38086160.02,,,783755340.3,
9104,386,ROLL,10,PACKING MATERIAL,886562,15-Nov-21,,,90179,90179,YTML-Stitching-YTM-07-General-Export WareHouse-General,,,825.0,,,WRAPPING USE,,30.0,6372121001,6372121001,"LLDPE STRETCH FILM (SIZE: WIDTH=20 INCHES, THICKNESS=15 MICRON , ROLL LENGTH=300METER) (---) (L-C) (Consumable-Local)",NOS,24750.0,90.0,,,,,30.0,24750.0,,38086160.02,,,783755340.3,
9119,387,ROLLER,21,GENERAL MATERIAL,874410,24-Sep-21,,,90179,90179,YTML-Stitching-YTM-07-General-Export WareHouse-General,,,150.0,,,,,1.0,6262121001,6262121001,"PAINT ROLLER 3"" (---) (L-C) (Consumable-Local)",NOS,150.0,0.0,,,,,1.0,150.0,,38086160.02,,,783755340.3,
9571,423,SOCKET,17,ELECTRICAL,850151,14-Jun-21,,,90179,90179,YTML-Stitching-YTM-07-General-Export WareHouse-General,,,280.0,,,FOR YTM-7 EXPORT WAREHOUSE,,24.0,6405621001,6405621001,MULTI SWITCH SOCKET LIGHT PLUG 15 AMP (---) (L-C) (Consumable-Local),NOS,6720.0,0.0,,,,,24.0,6720.0,,38086160.02,,,783755340.3,
9811,440,STAPLER,20,STATIONARY,873797,21-Sep-21,,,90179,90179,YTML-Stitching-YTM-07-General-Export WareHouse-General,,,156.0,,,,,1.0,22462,22462,STAPLER MACHINE 24/6 OPAL HD-45 (Consumable-Local),NOS,156.0,17.0,,,,,1.0,156.0,,38086160.02,,,783755340.3,
9823,441,STARTER,17,ELECTRICAL,841100,05-May-21,,,90179,90179,YTML-Stitching-YTM-07-General-Export WareHouse-General,,,2133.333,,,,,10.0,6382721001,6382721001,"DOL STARTER, 3 HP ,380 V (---) (L-C) (Consumable-Local)",NOS,21333.33,0.0,,,,,10.0,21333.33,,38086160.02,,,783755340.3,
9943,443,STATIONERY,20,STATIONARY,774138,05-Aug-20,,,90179,90179,YTML-Stitching-YTM-07-General-Export WareHouse-General,,,195.0,,,,,1.0,3520,3520,CORRECTIVE FLUID WHITO/BLANCO (Consumable-Local),SET,195.0,5.0,,,,,53.0,896.3535,,38086160.02,,,783755340.3,
9944,443,STATIONERY,20,STATIONARY,774138,05-Aug-20,,,90179,90179,YTML-Stitching-YTM-07-General-Export WareHouse-General,,,22.0,,,,,8.0,9811,9811,PEN (MARKER) DOLLER BLUE #.90 (Consumable-Local),NOS,176.0,9.0,,,,,53.0,896.3535,,38086160.02,,,783755340.3,
9945,443,STATIONERY,20,STATIONARY,774138,05-Aug-20,,,90179,90179,YTML-Stitching-YTM-07-General-Export WareHouse-General,,,5.0,,,,,3.0,22459,22459,SHARPNER DUX (Consumable-Local),NOS,15.0,10.0,,,,,53.0,896.3535,,38086160.02,,,783755340.3,
9946,443,STATIONERY,20,STATIONARY,774138,05-Aug-20,,,90179,90179,YTML-Stitching-YTM-07-General-Export WareHouse-General,,,7.946305556,,,,,18.0,9821,9821,PENCIL DUX (Consumable-Local),NOS,143.0335,34.0,,,,,53.0,896.3535,,38086160.02,,,783755340.3,
9947,443,STATIONERY,20,STATIONARY,774138,05-Aug-20,,,90179,90179,YTML-Stitching-YTM-07-General-Export WareHouse-General,,,5.87,,,,,2.0,9797,9797,PEN (BALL PEN) DOLLER CLEAR STICK (RED) (Consumable-Local),NOS,11.74,0.0,,,,,53.0,896.3535,,38086160.02,,,783755340.3,
9948,443,STATIONERY,20,STATIONARY,774138,05-Aug-20,,,90179,90179,YTML-Stitching-YTM-07-General-Export WareHouse-General,,,39.0,,,,,2.0,13894,13894,STAMP PAD BLUE (Consumable-Local),NOS,78.0,4.0,,,,,53.0,896.3535,,38086160.02,,,783755340.3,
9949,443,STATIONERY,20,STATIONARY,774138,05-Aug-20,,,90179,90179,YTML-Stitching-YTM-07-General-Export WareHouse-General,,,5.87,,,,,6.0,9795,9795,PEN (BALL PEN) BLUE CLEAR STICK (Consumable-Local),NOS,35.22,20.0,,,,,53.0,896.3535,,38086160.02,,,783755340.3,
9950,443,STATIONERY,20,STATIONARY,774138,05-Aug-20,,,90179,90179,YTML-Stitching-YTM-07-General-Export WareHouse-General,,,26.0,,,,,4.0,13913,13913,STAPLER PIN 24/6 (Consumable-Local),PKT,104.0,0.0,,,,,53.0,896.3535,,38086160.02,,,783755340.3,
9951,443,STATIONERY,20,STATIONARY,774138,05-Aug-20,,,90179,90179,YTML-Stitching-YTM-07-General-Export WareHouse-General,,,12.75,,,,,3.0,9640,9640,ROUGH PAD LEADER SMALL (Consumable-Local),NOS,38.25,3.0,,,,,53.0,896.3535,,38086160.02,,,783755340.3,
9952,443,STATIONERY,20,STATIONARY,774138,05-Aug-20,,,90179,90179,YTML-Stitching-YTM-07-General-Export WareHouse-General,,,27.5,,,,,3.0,9639,9639,PAD (ROUGH PAD)  LEADER  (LARGE) (Consumable-Local),NOS,82.5,0.0,,,,,53.0,896.3535,,38086160.02,,,783755340.3,
9953,443,STATIONERY,20,STATIONARY,774138,05-Aug-20,,,90179,90179,YTML-Stitching-YTM-07-General-Export WareHouse-General,,,5.87,,,,,3.0,9794,9794,PEN (BALL PEN) BLACK CLEAR STICK (Consumable-Local),NOS,17.61,8.0,,,,,53.0,896.3535,,38086160.02,,,783755340.3,
10070,443,STATIONERY,20,STATIONARY,792267,23-Oct-20,,,90179,90179,YTML-Stitching-YTM-07-General-Export WareHouse-General,,,6.16,,,,,10.0,9795,9795,PEN (BALL PEN) BLUE CLEAR STICK (Consumable-Local),NOS,61.6,219.0,,,,,53.0,854.05,,38086160.02,,,783755340.3,
10071,443,STATIONERY,20,STATIONARY,792267,23-Oct-20,,,90179,90179,YTML-Stitching-YTM-07-General-Export WareHouse-General,,,27.5,,,,,3.0,9639,9639,PAD (ROUGH PAD)  LEADER  (LARGE) (Consumable-Local),NOS,82.5,34.0,,,,,53.0,854.05,,38086160.02,,,783755340.3,
10072,443,STATIONERY,20,STATIONARY,792267,23-Oct-20,,,90179,90179,YTML-Stitching-YTM-07-General-Export WareHouse-General,,,12.75,,,,,3.0,9640,9640,ROUGH PAD LEADER SMALL (Consumable-Local),NOS,38.25,40.0,,,,,53.0,854.05,,38086160.02,,,783755340.3,
10073,443,STATIONERY,20,STATIONARY,792267,23-Oct-20,,,90179,90179,YTML-Stitching-YTM-07-General-Export WareHouse-General,,,23.716,,,,,10.0,9811,9811,PEN (MARKER) DOLLER BLUE #.90 (Consumable-Local),NOS,237.16,75.0,,,,,53.0,854.05,,38086160.02,,,783755340.3,
10074,443,STATIONERY,20,STATIONARY,792267,23-Oct-20,,,90179,90179,YTML-Stitching-YTM-07-General-Export WareHouse-General,,,89.18,,,,,3.0,6621,6621,HIGH LIGHTER PEN YELLOW PELIKAN (Consumable-Local),PCS,267.54,66.0,,,,,53.0,854.05,,38086160.02,,,783755340.3,
10075,443,STATIONERY,20,STATIONARY,792267,23-Oct-20,,,90179,90179,YTML-Stitching-YTM-07-General-Export WareHouse-General,,,7.95,,,,,12.0,9821,9821,PENCIL DUX (Consumable-Local),NOS,95.4,236.0,,,,,53.0,854.05,,38086160.02,,,783755340.3,
10076,443,STATIONERY,20,STATIONARY,792267,23-Oct-20,,,90179,90179,YTML-Stitching-YTM-07-General-Export WareHouse-General,,,6.16,,,,,10.0,9794,9794,PEN (BALL PEN) BLACK CLEAR STICK (Consumable-Local),NOS,61.6,116.0,,,,,53.0,854.05,,38086160.02,,,783755340.3,
10077,443,STATIONERY,20,STATIONARY,792267,23-Oct-20,,,90179,90179,YTML-Stitching-YTM-07-General-Export WareHouse-General,,,5.0,,,,,2.0,22459,22459,SHARPNER DUX (Consumable-Local),NOS,10.0,41.0,,,,,53.0,854.05,,38086160.02,,,783755340.3,
10270,443,STATIONERY,20,STATIONARY,807535,24-Dec-20,,,90179,90179,YTML-Stitching-YTM-07-General-Export WareHouse-General,,,5.004,,,,,6.0,22459,22459,SHARPNER DUX (Consumable-Local),NOS,30.024,34.0,,,,,118.0,1803.829404,,38086160.02,,,783755340.3,
10271,443,STATIONERY,20,STATIONARY,807535,24-Dec-20,,,90179,90179,YTML-Stitching-YTM-07-General-Export WareHouse-General,,,11.0,,,,,10.0,5512,5512,FOLDER (PLASTIC) A4 TRANSPARENT (Consumable-Local),NOS,110.0,35.0,,,,,118.0,1803.829404,,38086160.02,,,783755340.3,
10272,443,STATIONERY,20,STATIONARY,807535,24-Dec-20,,,90179,90179,YTML-Stitching-YTM-07-General-Export WareHouse-General,,,90.5,,,,,2.0,6621,6621,HIGH LIGHTER PEN YELLOW PELIKAN (Consumable-Local),PCS,181.0,14.0,,,,,118.0,1803.829404,,38086160.02,,,783755340.3,
10273,443,STATIONERY,20,STATIONARY,807535,24-Dec-20,,,90179,90179,YTML-Stitching-YTM-07-General-Export WareHouse-General,,,179.8483333,,,,,1.0,6695,6695,HOLE PUNCH MACHINE (Consumable-Local),NOS,179.8483333,16.0,,,,,118.0,1803.829404,,38086160.02,,,783755340.3,
10274,443,STATIONERY,20,STATIONARY,807535,24-Dec-20,,,90179,90179,YTML-Stitching-YTM-07-General-Export WareHouse-General,,,27.5,,,,,6.0,9639,9639,PAD (ROUGH PAD)  LEADER  (LARGE) (Consumable-Local),NOS,165.0,53.0,,,,,118.0,1803.829404,,38086160.02,,,783755340.3,
10275,443,STATIONERY,20,STATIONARY,807535,24-Dec-20,,,90179,90179,YTML-Stitching-YTM-07-General-Export WareHouse-General,,,12.75,,,,,6.0,9640,9640,ROUGH PAD LEADER SMALL (Consumable-Local),NOS,76.5,60.0,,,,,118.0,1803.829404,,38086160.02,,,783755340.3,
10276,443,STATIONERY,20,STATIONARY,807535,24-Dec-20,,,90179,90179,YTML-Stitching-YTM-07-General-Export WareHouse-General,,,34.0,,,,,1.0,14011,14011,"STEEL SCALE 12"" (Consumable-Local)",NOS,34.0,14.0,,,,,118.0,1803.829404,,38086160.02,,,783755340.3,
10277,443,STATIONERY,20,STATIONARY,807535,24-Dec-20,,,90179,90179,YTML-Stitching-YTM-07-General-Export WareHouse-General,,,6.266413302,,,,,24.0,9795,9795,PEN (BALL PEN) BLUE CLEAR STICK (Consumable-Local),NOS,150.3939192,357.0,,,,,118.0,1803.829404,,38086160.02,,,783755340.3,
10278,443,STATIONERY,20,STATIONARY,807535,24-Dec-20,,,90179,90179,YTML-Stitching-YTM-07-General-Export WareHouse-General,,,6.16,,,,,2.0,9797,9797,PEN (BALL PEN) DOLLER CLEAR STICK (RED) (Consumable-Local),NOS,12.32,0.0,,,,,118.0,1803.829404,,38086160.02,,,783755340.3,
10279,443,STATIONERY,20,STATIONARY,807535,24-Dec-20,,,90179,90179,YTML-Stitching-YTM-07-General-Export WareHouse-General,,,23.71535714,,,,,12.0,9810,9810,PEN (MARKER) DOLLER A-70 BLACK (Consumable-Local),NOS,284.5842857,44.0,,,,,118.0,1803.829404,,38086160.02,,,783755340.3,
10280,443,STATIONERY,20,STATIONARY,807535,24-Dec-20,,,90179,90179,YTML-Stitching-YTM-07-General-Export WareHouse-General,,,7.949968504,,,,,36.0,9821,9821,PENCIL DUX (Consumable-Local),NOS,286.1988661,599.0,,,,,118.0,1803.829404,,38086160.02,,,783755340.3,
10281,443,STATIONERY,20,STATIONARY,807535,24-Dec-20,,,90179,90179,YTML-Stitching-YTM-07-General-Export WareHouse-General,,,127.0,,,FOR OFFICE USE YTM-7 EWH,,1.0,11248,11248,REGISTER (REGISTER 240 PAGES) (Consumable-Local),NOS,127.0,7.0,,,,,118.0,1803.829404,,38086160.02,,,783755340.3,
10282,443,STATIONERY,20,STATIONARY,807535,24-Dec-20,,,90179,90179,YTML-Stitching-YTM-07-General-Export WareHouse-General,,,26.0,,,,,5.0,13913,13913,STAPLER PIN 24/6 (Consumable-Local),PKT,130.0,13.0,,,,,118.0,1803.829404,,38086160.02,,,783755340.3,
10283,443,STATIONERY,20,STATIONARY,807535,24-Dec-20,,,90179,90179,YTML-Stitching-YTM-07-General-Export WareHouse-General,,,6.16,,,,,6.0,9794,9794,PEN (BALL PEN) BLACK CLEAR STICK (Consumable-Local),NOS,36.96,28.0,,,,,118.0,1803.829404,,38086160.02,,,783755340.3,
10405,443,STATIONERY,20,STATIONARY,829577,17-Mar-21,,,90179,90179,YTML-Stitching-YTM-07-General-Export WareHouse-General,,,27.5,,,FOR YTM-7 EXPORT WAREHOUSE OFFICE USE A-BUILDING & B-BUILDING,,12.0,9639,9639,PAD (ROUGH PAD)  LEADER  (LARGE) (Consumable-Local),NOS,330.0,14.0,,,,,132.0,2646.464089,,38086160.02,,,783755340.3,
10406,443,STATIONERY,20,STATIONARY,829577,17-Mar-21,,,90179,90179,YTML-Stitching-YTM-07-General-Export WareHouse-General,,,12.75,,,FOR YTM-7 EXPORT WAREHOUSE OFFICE USE A-BUILDING & B-BUILDING,,12.0,9640,9640,ROUGH PAD LEADER SMALL (Consumable-Local),NOS,153.0,9.0,,,,,132.0,2646.464089,,38086160.02,,,783755340.3,
10407,443,STATIONERY,20,STATIONARY,829577,17-Mar-21,,,90179,90179,YTML-Stitching-YTM-07-General-Export WareHouse-General,,,90.5,,,FOR YTM-7 EXPORT WAREHOUSE OFFICE USE A-BUILDING & B-BUILDING,,12.0,6621,6621,HIGH LIGHTER PEN YELLOW PELIKAN (Consumable-Local),PCS,1086.0,53.0,,,,,132.0,2646.464089,,38086160.02,,,783755340.3,
10408,443,STATIONERY,20,STATIONARY,829577,17-Mar-21,,,90179,90179,YTML-Stitching-YTM-07-General-Export WareHouse-General,,,6.562472062,,,FOR YTM-7 EXPORT WAREHOUSE OFFICE USE A-BUILDING & B-BUILDING,,36.0,9795,9795,PEN (BALL PEN) BLUE CLEAR STICK (Consumable-Local),NOS,236.2489942,318.0,,,,,132.0,2646.464089,,38086160.02,,,783755340.3,
10409,443,STATIONERY,20,STATIONARY,829577,17-Mar-21,,,90179,90179,YTML-Stitching-YTM-07-General-Export WareHouse-General,,,5.001285714,,,FOR YTM-7 EXPORT WAREHOUSE OFFICE USE A-BUILDING & B-BUILDING,,12.0,22459,22459,SHARPNER DUX (Consumable-Local),NOS,60.01542857,13.0,,,,,132.0,2646.464089,,38086160.02,,,783755340.3,
10410,443,STATIONERY,20,STATIONARY,829577,17-Mar-21,,,90179,90179,YTML-Stitching-YTM-07-General-Export WareHouse-General,,,7.9499861,,,,,24.0,9821,9821,PENCIL DUX (Consumable-Local),NOS,190.7996664,465.0,,,,,132.0,2646.464089,,38086160.02,,,783755340.3,
10411,443,STATIONERY,20,STATIONARY,829577,17-Mar-21,,,90179,90179,YTML-Stitching-YTM-07-General-Export WareHouse-General,,,24.6,,,,,24.0,9810,9810,PEN (MARKER) DOLLER A-70 BLACK (Consumable-Local),NOS,590.4,75.0,,,,,132.0,2646.464089,,38086160.02,,,783755340.3,
10511,443,STATIONERY,20,STATIONARY,839342,28-Apr-21,,,90179,90179,YTML-Stitching-YTM-07-General-Export WareHouse-General,,,24.6,,,STATIONERY YTM-7 EWH,,12.0,9810,9810,PEN (MARKER) DOLLER A-70 BLACK (Consumable-Local),NOS,295.2,20.0,,,,,14.0,685.2,,38086160.02,,,783755340.3,
10512,443,STATIONERY,20,STATIONARY,839342,28-Apr-21,,,90179,90179,YTML-Stitching-YTM-07-General-Export WareHouse-General,,,195.0,,,STATIONERY YTM-7 EWH,,2.0,3520,3520,CORRECTIVE FLUID WHITO/BLANCO (Consumable-Local),SET,390.0,3.0,,,,,14.0,685.2,,38086160.02,,,783755340.3,
10532,443,STATIONERY,20,STATIONARY,845698,26-May-21,,,90179,90179,YTML-Stitching-YTM-07-General-Export WareHouse-General,,,28.12875,,,YTM-7 EWH USE,,10.0,13913,13913,STAPLER PIN 24/6 (Consumable-Local),PKT,281.2875,15.0,,,,,22.0,360.2145,,38086160.02,,,783755340.3,
10533,443,STATIONERY,20,STATIONARY,845698,26-May-21,,,90179,90179,YTML-Stitching-YTM-07-General-Export WareHouse-General,,,6.57725,,,YTM-7 EWH USE,,12.0,9795,9795,PEN (BALL PEN) BLUE CLEAR STICK (Consumable-Local),NOS,78.927,0.0,,,,,22.0,360.2145,,38086160.02,,,783755340.3,
10691,443,STATIONERY,20,STATIONARY,863276,07-Aug-21,,,90179,90179,YTML-Stitching-YTM-07-General-Export WareHouse-General,,,6.581,,,,,30.0,9795,9795,PEN (BALL PEN) BLUE CLEAR STICK (Consumable-Local),NOS,197.43,32.0,,,,,76.0,1495.931,,38086160.02,,,783755340.3,
10692,443,STATIONERY,20,STATIONARY,863276,07-Aug-21,,,90179,90179,YTML-Stitching-YTM-07-General-Export WareHouse-General,,,24.6,,,,,20.0,9810,9810,PEN (MARKER) DOLLER A-70 BLACK (Consumable-Local),NOS,492.0,20.0,,,,,76.0,1495.931,,38086160.02,,,783755340.3,
10693,443,STATIONERY,20,STATIONARY,863276,07-Aug-21,,,90179,90179,YTML-Stitching-YTM-07-General-Export WareHouse-General,,,5.000333333,,,,,3.0,22459,22459,SHARPNER DUX (Consumable-Local),NOS,15.001,1.0,,,,,76.0,1495.931,,38086160.02,,,783755340.3,
10694,443,STATIONERY,20,STATIONARY,863276,07-Aug-21,,,90179,90179,YTML-Stitching-YTM-07-General-Export WareHouse-General,,,90.5,,,,,2.0,6619,6619,HIGH LIGHTER PEN PINK PELIKAN (Consumable-Local),PCS,181.0,0.0,,,,,76.0,1495.931,,38086160.02,,,783755340.3,
10695,443,STATIONERY,20,STATIONARY,863276,07-Aug-21,,,90179,90179,YTML-Stitching-YTM-07-General-Export WareHouse-General,,,90.5,,,,,1.0,6621,6621,HIGH LIGHTER PEN YELLOW PELIKAN (Consumable-Local),PCS,90.5,0.0,,,,,76.0,1495.931,,38086160.02,,,783755340.3,
10696,443,STATIONERY,20,STATIONARY,863276,07-Aug-21,,,90179,90179,YTML-Stitching-YTM-07-General-Export WareHouse-General,,,26.0,,,,,20.0,9807,9807,PEN (MARKER PEN) # 70 BLACK (PERMANENT) (Consumable-Local),NOS,520.0,62.0,,,,,76.0,1495.931,,38086160.02,,,783755340.3,
10752,443,STATIONERY,20,STATIONARY,873797,21-Sep-21,,,90179,90179,YTML-Stitching-YTM-07-General-Export WareHouse-General,,,35.75,,,,,3.0,9640,9640,ROUGH PAD LEADER SMALL (Consumable-Local),NOS,107.25,30.0,,,,,132.0,2734.300026,,38086160.02,,,783755340.3,
10753,443,STATIONERY,20,STATIONARY,873797,21-Sep-21,,,90179,90179,YTML-Stitching-YTM-07-General-Export WareHouse-General,,,35.75,,,,,3.0,9639,9639,PAD (ROUGH PAD)  LEADER  (LARGE) (Consumable-Local),NOS,107.25,32.0,,,,,132.0,2734.300026,,38086160.02,,,783755340.3,
10754,443,STATIONERY,20,STATIONARY,873797,21-Sep-21,,,90179,90179,YTML-Stitching-YTM-07-General-Export WareHouse-General,,,25.0,,,,,20.0,9811,9811,PEN (MARKER) DOLLER BLUE #.90 (Consumable-Local),NOS,500.0,165.0,,,,,132.0,2734.300026,,38086160.02,,,783755340.3,
10755,443,STATIONERY,20,STATIONARY,873797,21-Sep-21,,,90179,90179,YTML-Stitching-YTM-07-General-Export WareHouse-General,,,26.0,,,,,20.0,9810,9810,PEN (MARKER) DOLLER A-70 BLACK (Consumable-Local),NOS,520.0,130.0,,,,,132.0,2734.300026,,38086160.02,,,783755340.3,
10756,443,STATIONERY,20,STATIONARY,873797,21-Sep-21,,,90179,90179,YTML-Stitching-YTM-07-General-Export WareHouse-General,,,37.0,,,,,1.0,14011,14011,"STEEL SCALE 12"" (Consumable-Local)",NOS,37.0,3.0,,,,,132.0,2734.300026,,38086160.02,,,783755340.3,
10757,443,STATIONERY,20,STATIONARY,873797,21-Sep-21,,,90179,90179,YTML-Stitching-YTM-07-General-Export WareHouse-General,,,5.000006536,,,,,4.0,22459,22459,SHARPNER DUX (Consumable-Local),NOS,20.00002614,35.0,,,,,132.0,2734.300026,,38086160.02,,,783755340.3,
10758,443,STATIONERY,20,STATIONARY,873797,21-Sep-21,,,90179,90179,YTML-Stitching-YTM-07-General-Export WareHouse-General,,,8.4,,,,,24.0,9821,9821,PENCIL DUX (Consumable-Local),NOS,201.6,210.0,,,,,132.0,2734.300026,,38086160.02,,,783755340.3,
10759,443,STATIONERY,20,STATIONARY,873797,21-Sep-21,,,90179,90179,YTML-Stitching-YTM-07-General-Export WareHouse-General,,,90.5,,,,,5.0,6621,6621,HIGH LIGHTER PEN YELLOW PELIKAN (Consumable-Local),PCS,452.5,70.0,,,,,132.0,2734.300026,,38086160.02,,,783755340.3,
10760,443,STATIONERY,20,STATIONARY,873797,21-Sep-21,,,90179,90179,YTML-Stitching-YTM-07-General-Export WareHouse-General,,,7.15,,,,,40.0,9795,9795,PEN (BALL PEN) BLUE CLEAR STICK (Consumable-Local),NOS,286.0,379.0,,,,,132.0,2734.300026,,38086160.02,,,783755340.3,
10761,443,STATIONERY,20,STATIONARY,873797,21-Sep-21,,,90179,90179,YTML-Stitching-YTM-07-General-Export WareHouse-General,,,7.15,,,,,10.0,9794,9794,PEN (BALL PEN) BLACK CLEAR STICK (Consumable-Local),NOS,71.5,114.0,,,,,132.0,2734.300026,,38086160.02,,,783755340.3,
10762,443,STATIONERY,20,STATIONARY,873797,21-Sep-21,,,90179,90179,YTML-Stitching-YTM-07-General-Export WareHouse-General,,,215.6,,,,,2.0,3520,3520,CORRECTIVE FLUID WHITO/BLANCO (Consumable-Local),SET,431.2,17.0,,,,,132.0,2734.300026,,38086160.02,,,783755340.3,
11115,463,TAPE,21,GENERAL MATERIAL,874410,24-Sep-21,,,90179,90179,YTML-Stitching-YTM-07-General-Export WareHouse-General,,,66.59010066,,,,,864.0,25918,25918,"MASKING TAPE 2"" X 25 YDS (NASTRO) (Consumable-Local)",PCS,57533.84697,122.0,,,,,864.0,57533.84697,,38086160.02,,,783755340.3,
11174,474,THINNER,19,"HARDWARE MATERIAL, PIPE & FITTINGS",874410,24-Sep-21,,,90179,90179,YTML-Stitching-YTM-07-General-Export WareHouse-General,,,315.9299451,,,,,32.76,14706,14706,THINNER 3.64 LTR/TIN ICI (Consumable-Local),LTR,10349.865,0.0,,,,,32.76,10349.865,,38086160.02,,,783755340.3,
11231,489,TRAY,20,STATIONARY,873797,21-Sep-21,,,90179,90179,YTML-Stitching-YTM-07-General-Export WareHouse-General,,,435.0,,,,,1.0,39897,39897,FILE LETTER TRAY (TABLE TRAY) (Consumable-Local),NOS,435.0,3.0,,,,,1.0,435.0,,38086160.02,,,783755340.3,
11240,497,TYRE & TUBES,18,MECHANICAL,863740,16-Aug-21,,,90179,90179,YTML-Stitching-YTM-07-General-Export WareHouse-General,,,31175.0,,,FOR YTM-7 EXPORT WAREHOUSE,,2.0,26341,26341,TYRE FOR LIFTER 28X9X15 - 12 PLY  BRIDGESTONE (Consumable-Local),NOS,62350.0,2.0,,,,,2.0,62350.0,,38086160.02,,,783755340.3,
11476,555,STACKER,1,PLANT & MACHINERY,848223,09-Jun-21,,,90179,90179,YTML-Stitching-YTM-07-General-Export WareHouse-General,,,850000.0,,,FOR YTM-7 EXPORT WAREHOUSE,,12.0,7640522003,7640522003,FULL ELECTRIC STACKER MODEL# ES15-15ES LOADING CAPACITY 1500KG LIFTING HEIGHT 4.15M (PEDESTRIAL OPERATED) (XILIN) (L-F) (Fixed-Local),NOS,10200000.0,0.0,,,,,12.0,10200000.0,,38086160.02,,,783755340.3,
11533,609,JACK,16,TOOLS & INSTRUMENTS,878552,12-Oct-21,,,90179,90179,YTML-Stitching-YTM-07-General-Export WareHouse-General,,,84000.0,,,FOR YTM-7 A-BUILDING EWH,,2.0,6785322001,6785322001,"ULTRA-LOW PROFILE HYDRAULIC HAND PALLET TRUCK, LIFTING CAPACITY-02TON, FORK LENGTH=120CM, WIDTH=12.5CM (---) (L-F) (Fixed-Local)",NOS,168000.0,0.0,,,,,2.0,168000.0,,38086160.02,,,783755340.3,
