,ITEM_CTG_ID,ITEM_CTG_DESC,ITEM_GRP_ID,ITEM_GRP_DESC,GINNO,GINDATE,ENTITY,SEGMENT,COST_CENTER,C_CENTER_ID,C_CENTER_NAME,JOBNO,UNITNO,RATE,MACHINENO1,MARATE,REMARKS,CAPITAL,QUANTITY,ITEMNO,INVENTORY_ITEM_NO,INV_ITEM_DESCRIPTION,UOM_DESC,AMOUNT1,BAL1,MDESC1,LASTISSUE1,LASTISSUEDT,COSTCENTER,SUMQTY,SUMAMT,GAP,GAMOUNT,CODE1,CODE2,GQTY,PERIOD
3374,246,INK,20,STATIONARY,808255,26-Dec-20,,,90248,90248,YTML-Stitching-YTM-07-Stitching - Central-Cutting-General,,,31.80263889,,,,,18.0,8118,8118,MARKER INK BLACK DOLLAR (Consumable-Local),NOS,572.4475,30.0,,,,,18.0,572.4475,,38086160.02,,,783755340.3,
3380,246,INK,20,STATIONARY,816006,23-Jan-21,,,90248,90248,YTML-Stitching-YTM-07-Stitching - Central-Cutting-General,,,31.80263889,,,,,4.0,8118,8118,MARKER INK BLACK DOLLAR (Consumable-Local),NOS,127.2105556,14.0,,,,,4.0,127.2105556,,38086160.02,,,783755340.3,
3384,246,INK,20,STATIONARY,830424,22-Mar-21,,,90248,90248,YTML-Stitching-YTM-07-Stitching - Central-Cutting-General,,,32.99013889,,,,,8.0,8118,8118,MARKER INK BLACK DOLLAR (Consumable-Local),NOS,263.9211111,28.0,,,,,10.0,314.4211111,,38086160.02,,,783755340.3,
3385,246,INK,20,STATIONARY,830424,22-Mar-21,,,90248,90248,YTML-Stitching-YTM-07-Stitching - Central-Cutting-General,,,25.25,,,,,2.0,13897,13897,STAMP PAD INK BLUE (Consumable-Local),NOS,50.5,1.0,,,,,10.0,314.4211111,,38086160.02,,,783755340.3,
3386,246,INK,20,STATIONARY,831286,24-Mar-21,,,90248,90248,YTML-Stitching-YTM-07-Stitching - Central-Cutting-General,,,32.99013889,,,,,6.0,8118,8118,MARKER INK BLACK DOLLAR (Consumable-Local),NOS,197.9408333,21.0,,,,,6.0,197.9408333,,38086160.02,,,783755340.3,
3400,246,INK,20,STATIONARY,861112,31-Jul-21,,,90248,90248,YTML-Stitching-YTM-07-Stitching - Central-Cutting-General,,,35.76625,,,,,10.0,8120,8120,MARKER INK BLUE DOLLAR (Consumable-Local),NOS,357.6625,17.0,,,,,10.0,357.6625,,38086160.02,,,783755340.3,
3402,246,INK,20,STATIONARY,862335,06-Aug-21,,,90248,90248,YTML-Stitching-YTM-07-Stitching - Central-Cutting-General,,,36.5,,,,,6.0,8118,8118,MARKER INK BLACK DOLLAR (Consumable-Local),NOS,219.0,3.0,,,,,6.0,219.0,,38086160.02,,,783755340.3,
3418,246,INK,20,STATIONARY,874754,24-Sep-21,,,90248,90248,YTML-Stitching-YTM-07-Stitching - Central-Cutting-General,,,36.5,,,,,10.0,8118,8118,MARKER INK BLACK DOLLAR (Consumable-Local),NOS,365.0,18.0,,,,,13.0,472.29875,,38086160.02,,,783755340.3,
3419,246,INK,20,STATIONARY,874754,24-Sep-21,,,90248,90248,YTML-Stitching-YTM-07-Stitching - Central-Cutting-General,,,35.76625,,,,,3.0,8120,8120,MARKER INK BLUE DOLLAR (Consumable-Local),NOS,107.29875,1.0,,,,,13.0,472.29875,,38086160.02,,,783755340.3,
3427,250,INVERTER,17,ELECTRICAL,857177,10-Jul-21,,,90248,90248,YTML-Stitching-YTM-07-Stitching - Central-Cutting-General,,,15784.0,,,,,1.0,22866,22866,INVERTER 0.75 KW 220V FOR DELTA MACHINE (Consumable-Local),NOS,15784.0,4.0,,,,,1.0,15784.0,,38086160.02,,,783755340.3,
3508,252,JANITORIAL/HOUSEHOLD,21,GENERAL MATERIAL,808255,26-Dec-20,,,90248,90248,YTML-Stitching-YTM-07-Stitching - Central-Cutting-General,,,185.0,,,,,3.0,22799,22799,AIR FRESHNER LOTION ADMIRE 400ML (Consumable-Local),BOT,555.0,17.0,,,,,6.0,810.0,,38086160.02,,,783755340.3,
3509,252,JANITORIAL/HOUSEHOLD,21,GENERAL MATERIAL,808255,26-Dec-20,,,90248,90248,YTML-Stitching-YTM-07-Stitching - Central-Cutting-General,,,85.0,,,,,3.0,14922,14922,TISSUE PAPER BOX ROSE PETAL (Consumable-Local),BOX,255.0,21.0,,,,,6.0,810.0,,38086160.02,,,783755340.3,
3510,252,JANITORIAL/HOUSEHOLD,21,GENERAL MATERIAL,808257,26-Dec-20,,,90248,90248,YTML-Stitching-YTM-07-Stitching - Central-Cutting-General,,,185.0,,,,,1.0,22799,22799,AIR FRESHNER LOTION ADMIRE 400ML (Consumable-Local),BOT,185.0,17.0,,,,,2.0,270.0,,38086160.02,,,783755340.3,
3511,252,JANITORIAL/HOUSEHOLD,21,GENERAL MATERIAL,808257,26-Dec-20,,,90248,90248,YTML-Stitching-YTM-07-Stitching - Central-Cutting-General,,,85.0,,,,,1.0,14922,14922,TISSUE PAPER BOX ROSE PETAL (Consumable-Local),BOX,85.0,21.0,,,,,2.0,270.0,,38086160.02,,,783755340.3,
3528,252,JANITORIAL/HOUSEHOLD,21,GENERAL MATERIAL,830424,22-Mar-21,,,90248,90248,YTML-Stitching-YTM-07-Stitching - Central-Cutting-General,,,185.0,,,,,3.0,22799,22799,AIR FRESHNER LOTION ADMIRE 400ML (Consumable-Local),BOT,555.0,3.0,,,,,8.0,980.0,,38086160.02,,,783755340.3,
3529,252,JANITORIAL/HOUSEHOLD,21,GENERAL MATERIAL,830424,22-Mar-21,,,90248,90248,YTML-Stitching-YTM-07-Stitching - Central-Cutting-General,,,85.0,,,,,5.0,14922,14922,TISSUE PAPER BOX ROSE PETAL (Consumable-Local),BOX,425.0,8.0,,,,,8.0,980.0,,38086160.02,,,783755340.3,
3547,252,JANITORIAL/HOUSEHOLD,21,GENERAL MATERIAL,874754,24-Sep-21,,,90248,90248,YTML-Stitching-YTM-07-Stitching - Central-Cutting-General,,,185.0,,,,,2.0,22799,22799,AIR FRESHNER LOTION ADMIRE 400ML (Consumable-Local),BOT,370.0,18.0,,,,,7.0,795.0,,38086160.02,,,783755340.3,
3548,252,JANITORIAL/HOUSEHOLD,21,GENERAL MATERIAL,874754,24-Sep-21,,,90248,90248,YTML-Stitching-YTM-07-Stitching - Central-Cutting-General,,,85.0,,,,,5.0,14922,14922,TISSUE PAPER BOX ROSE PETAL (Consumable-Local),BOX,425.0,15.0,,,,,7.0,795.0,,38086160.02,,,783755340.3,
3559,252,JANITORIAL/HOUSEHOLD,21,GENERAL MATERIAL,878061,11-Oct-21,,,90248,90248,YTML-Stitching-YTM-07-Stitching - Central-Cutting-General,,,185.0,,,,,2.0,22799,22799,AIR FRESHNER LOTION ADMIRE 400ML (Consumable-Local),BOT,370.0,9.0,,,,,2.0,370.0,,38086160.02,,,783755340.3,
3578,257,KETTLE,22,ELECTRICAL EQUIPMENT,864177,11-Aug-21,,,90248,90248,YTML-Stitching-YTM-07-Stitching - Central-Cutting-General,,,5775.0,,,,,1.0,27730,27730,"KETTLE (ELECTRIC KETTLE), (SS) BODY 4 LTR CAPACITY, MODEL NO: GK4571 MAKE GEEPAS (Consumable-Local)",NOS,5775.0,0.0,,,,,1.0,5775.0,,38086160.02,,,783755340.3,
3745,262,KNIFE,18,MECHANICAL,849246,09-Jun-21,,,90248,90248,YTML-Stitching-YTM-07-Stitching - Central-Cutting-General,,,57576.74714,,,,,1.0,28678,28678,KNIFE (350 HSS) FOR STRIP CUTTING MACHINE 200 SVEGEA MACHINE (Consumable-Imported),PCS,57576.74714,5.0,,,,,1.0,57576.74714,,38086160.02,,,783755340.3,
3750,262,KNIFE,18,MECHANICAL,853658,26-Jun-21,,,90248,90248,YTML-Stitching-YTM-07-Stitching - Central-Cutting-General,,,57576.74714,,,,,1.0,28678,28678,KNIFE (350 HSS) FOR STRIP CUTTING MACHINE 200 SVEGEA MACHINE (Consumable-Imported),PCS,57576.74714,4.0,,,,,1.0,57576.74714,,38086160.02,,,783755340.3,
3753,262,KNIFE,18,MECHANICAL,856484,09-Jul-21,,,90248,90248,YTML-Stitching-YTM-07-Stitching - Central-Cutting-General,,,57576.74714,,,,,1.0,28678,28678,KNIFE (350 HSS) FOR STRIP CUTTING MACHINE 200 SVEGEA MACHINE (Consumable-Imported),PCS,57576.74714,3.0,,,,,1.0,57576.74714,,38086160.02,,,783755340.3,
3758,262,KNIFE,18,MECHANICAL,859883,27-Jul-21,,,90248,90248,YTML-Stitching-YTM-07-Stitching - Central-Cutting-General,,,57576.74714,,,,,1.0,28678,28678,KNIFE (350 HSS) FOR STRIP CUTTING MACHINE 200 SVEGEA MACHINE (Consumable-Imported),PCS,57576.74714,2.0,,,,,1.0,57576.74714,,38086160.02,,,783755340.3,
3763,262,KNIFE,18,MECHANICAL,863716,09-Aug-21,,,90248,90248,YTML-Stitching-YTM-07-Stitching - Central-Cutting-General,,,57576.74714,,,,,1.0,28678,28678,KNIFE (350 HSS) FOR STRIP CUTTING MACHINE 200 SVEGEA MACHINE (Consumable-Imported),PCS,57576.74714,0.0,,,,,1.0,57576.74714,,38086160.02,,,783755340.3,
3774,262,KNIFE,18,MECHANICAL,877496,05-Oct-21,,,90248,90248,YTML-Stitching-YTM-07-Stitching - Central-Cutting-General,,,66160.91333,,,,,1.0,28678,28678,KNIFE (350 HSS) FOR STRIP CUTTING MACHINE 200 SVEGEA MACHINE (Consumable-Imported),PCS,66160.91333,5.0,,,,,1.0,66160.91333,,38086160.02,,,783755340.3,
3778,262,KNIFE,18,MECHANICAL,878411,08-Oct-21,,,90248,90248,YTML-Stitching-YTM-07-Stitching - Central-Cutting-General,,,66160.91333,,,,,2.0,28678,28678,KNIFE (350 HSS) FOR STRIP CUTTING MACHINE 200 SVEGEA MACHINE (Consumable-Imported),PCS,132321.8267,3.0,,,,,2.0,132321.8267,,38086160.02,,,783755340.3,
3779,262,KNIFE,18,MECHANICAL,878417,09-Oct-21,,,90248,90248,YTML-Stitching-YTM-07-Stitching - Central-Cutting-General,,,66160.91333,,,,,1.0,28678,28678,KNIFE (350 HSS) FOR STRIP CUTTING MACHINE 200 SVEGEA MACHINE (Consumable-Imported),PCS,66160.91333,2.0,,,,,1.0,66160.91333,,38086160.02,,,783755340.3,
3780,262,KNIFE,18,MECHANICAL,879662,13-Oct-21,,,90248,90248,YTML-Stitching-YTM-07-Stitching - Central-Cutting-General,,,66160.91333,,,,,1.0,28678,28678,KNIFE (350 HSS) FOR STRIP CUTTING MACHINE 200 SVEGEA MACHINE (Consumable-Imported),PCS,66160.91333,1.0,,,,,1.0,66160.91333,,38086160.02,,,783755340.3,
3784,262,KNIFE,18,MECHANICAL,882653,26-Oct-21,,,90248,90248,YTML-Stitching-YTM-07-Stitching - Central-Cutting-General,,,66160.91333,,,,,1.0,28678,28678,KNIFE (350 HSS) FOR STRIP CUTTING MACHINE 200 SVEGEA MACHINE (Consumable-Imported),PCS,66160.91333,0.0,,,,,1.0,66160.91333,,38086160.02,,,783755340.3,
3788,262,KNIFE,18,MECHANICAL,887397,13-Nov-21,,,90248,90248,YTML-Stitching-YTM-07-Stitching - Central-Cutting-General,,,38000.0,,,,,2.0,28254,28254,KNIFE (350 HSS) FOR STRIP CUTTING MACHINE (Consumable-Local),NOS,76000.0,12.0,,,,,2.0,76000.0,,38086160.02,,,783755340.3,
3789,262,KNIFE,18,MECHANICAL,887399,13-Nov-21,,,90248,90248,YTML-Stitching-YTM-07-Stitching - Central-Cutting-General,,,38000.0,,,,,2.0,28254,28254,KNIFE (350 HSS) FOR STRIP CUTTING MACHINE (Consumable-Local),NOS,76000.0,12.0,,,,,2.0,76000.0,,38086160.02,,,783755340.3,
3790,262,KNIFE,18,MECHANICAL,887406,16-Nov-21,,,90248,90248,YTML-Stitching-YTM-07-Stitching - Central-Cutting-General,,,38000.0,,,,,1.0,28254,28254,KNIFE (350 HSS) FOR STRIP CUTTING MACHINE (Consumable-Local),NOS,38000.0,11.0,,,,,1.0,38000.0,,38086160.02,,,783755340.3,
3797,270,LED,17,ELECTRICAL,802140,01-Dec-20,,,90248,90248,YTML-Stitching-YTM-07-Stitching - Central-Cutting-General,,,1170.0,,,,,50.0,40269,40269,LED TUBE ROD LIGHTS MODEL : TLEDE CO-18W (PIERLITE) (Consumable-Local),NOS,58500.0,200.0,,,,,50.0,58500.0,,38086160.02,,,783755340.3,
3799,270,LED,17,ELECTRICAL,806914,23-Dec-20,,,90248,90248,YTML-Stitching-YTM-07-Stitching - Central-Cutting-General,,,1170.0,,,,,100.0,40269,40269,LED TUBE ROD LIGHTS MODEL : TLEDE CO-18W (PIERLITE) (Consumable-Local),NOS,117000.0,30.0,,,,,100.0,117000.0,,38086160.02,,,783755340.3,
3837,278,LOCK,19,"HARDWARE MATERIAL, PIPE & FITTINGS",824476,25-Feb-21,,,90248,90248,YTML-Stitching-YTM-07-Stitching - Central-Cutting-General,,,198.0,,,,,2.0,9647,9647,PAD LOCK 50 MM TRICIRCLE CHINA (Consumable-Local),NOS,396.0,3.0,,,,,4.0,594.0,,38086160.02,,,783755340.3,
3838,278,LOCK,19,"HARDWARE MATERIAL, PIPE & FITTINGS",824476,25-Feb-21,,,90248,90248,YTML-Stitching-YTM-07-Stitching - Central-Cutting-General,,,99.0,,,,,2.0,16649,16649,LOCK (DRAWER LOCK) KHAS #138-22MM (Consumable-Local),NOS,198.0,0.0,,,,,4.0,594.0,,38086160.02,,,783755340.3,
3851,278,LOCK,19,"HARDWARE MATERIAL, PIPE & FITTINGS",857004,10-Jul-21,,,90248,90248,YTML-Stitching-YTM-07-Stitching - Central-Cutting-General,,,101.0,,,,,3.0,9645,9645,PAD LOCK 32 MM TRICIRCLE (Consumable-Local),NOS,303.0,25.0,,,,,3.0,303.0,,38086160.02,,,783755340.3,
3856,278,LOCK,19,"HARDWARE MATERIAL, PIPE & FITTINGS",865413,17-Aug-21,,,90248,90248,YTML-Stitching-YTM-07-Stitching - Central-Cutting-General,,,101.0,,,,,3.0,9645,9645,PAD LOCK 32 MM TRICIRCLE (Consumable-Local),NOS,303.0,6.0,,,,,9.0,1011.0,,38086160.02,,,783755340.3,
3857,278,LOCK,19,"HARDWARE MATERIAL, PIPE & FITTINGS",865413,17-Aug-21,,,90248,90248,YTML-Stitching-YTM-07-Stitching - Central-Cutting-General,,,118.0,,,,,6.0,16649,16649,LOCK (DRAWER LOCK) KHAS #138-22MM (Consumable-Local),NOS,708.0,6.0,,,,,9.0,1011.0,,38086160.02,,,783755340.3,
3863,278,LOCK,19,"HARDWARE MATERIAL, PIPE & FITTINGS",875753,02-Oct-21,,,90248,90248,YTML-Stitching-YTM-07-Stitching - Central-Cutting-General,,,101.0,,,,,3.0,9645,9645,PAD LOCK 32 MM TRICIRCLE (Consumable-Local),NOS,303.0,0.0,,,,,3.0,303.0,,38086160.02,,,783755340.3,
4095,283,MACHINE,1,PLANT & MACHINERY,849831,12-Jun-21,,,90248,90248,YTML-Stitching-YTM-07-Stitching - Central-Cutting-General,,,74000.0,,,,,1.0,7672922001,7672922001,"KANSAI SPECIAL 12 NEEDLE SEWING MACHINE (USED), 2.5"" ROLLER SIZE WITH  GUAGE (---) (L-F) (Fixed-Local)",SET,74000.0,0.0,,,,,1.0,74000.0,,38086160.02,,,783755340.3,
4125,283,MACHINE,17,ELECTRICAL,809294,29-Dec-20,,,90248,90248,YTML-Stitching-YTM-07-Stitching - Central-Cutting-General,,,78000.0,,,,,3.0,41041,41041,"K.M RANGE CUTTING MACHINE 10"", MODLE # KS-AUV (MS BUSH ,MS ROD WITH HOLDING BOLT) (Fixed-Local)",NOS,234000.0,0.0,,,,,3.0,234000.0,,38086160.02,,,783755340.3,
4209,289,MEASURING TAPE,16,TOOLS & INSTRUMENTS,816006,23-Jan-21,,,90248,90248,YTML-Stitching-YTM-07-Stitching - Central-Cutting-General,,,150.0,,,,,2.0,8177,8177,MEASURING TAPE 5 MTR. SPECIAL QUALITY IKEA/CALIBRATION (Consumable-Local),NOS,300.0,69.0,,,,,2.0,300.0,,38086160.02,,,783755340.3,
4211,289,MEASURING TAPE,16,TOOLS & INSTRUMENTS,818529,13-Feb-21,,,90248,90248,YTML-Stitching-YTM-07-Stitching - Central-Cutting-General,,,150.0,,,,,2.0,8177,8177,MEASURING TAPE 5 MTR. SPECIAL QUALITY IKEA/CALIBRATION (Consumable-Local),NOS,300.0,64.0,,,,,2.0,300.0,,38086160.02,,,783755340.3,
4213,289,MEASURING TAPE,16,TOOLS & INSTRUMENTS,822871,18-Feb-21,,,90248,90248,YTML-Stitching-YTM-07-Stitching - Central-Cutting-General,,,150.0,,,,,1.0,8177,8177,MEASURING TAPE 5 MTR. SPECIAL QUALITY IKEA/CALIBRATION (Consumable-Local),NOS,150.0,63.0,,,,,1.0,150.0,,38086160.02,,,783755340.3,
4216,289,MEASURING TAPE,16,TOOLS & INSTRUMENTS,823802,25-Feb-21,,,90248,90248,YTML-Stitching-YTM-07-Stitching - Central-Cutting-General,,,150.0,,,,,1.0,8177,8177,MEASURING TAPE 5 MTR. SPECIAL QUALITY IKEA/CALIBRATION (Consumable-Local),NOS,150.0,57.0,,,,,1.0,150.0,,38086160.02,,,783755340.3,
4217,289,MEASURING TAPE,16,TOOLS & INSTRUMENTS,826213,03-Mar-21,,,90248,90248,YTML-Stitching-YTM-07-Stitching - Central-Cutting-General,,,150.0,,,,,2.0,8177,8177,MEASURING TAPE 5 MTR. SPECIAL QUALITY IKEA/CALIBRATION (Consumable-Local),NOS,300.0,40.0,,,,,2.0,300.0,,38086160.02,,,783755340.3,
4218,289,MEASURING TAPE,16,TOOLS & INSTRUMENTS,827733,09-Mar-21,,,90248,90248,YTML-Stitching-YTM-07-Stitching - Central-Cutting-General,,,150.0,,,,,1.0,8177,8177,MEASURING TAPE 5 MTR. SPECIAL QUALITY IKEA/CALIBRATION (Consumable-Local),NOS,150.0,39.0,,,,,1.0,150.0,,38086160.02,,,783755340.3,
4222,289,MEASURING TAPE,16,TOOLS & INSTRUMENTS,840848,03-May-21,,,90248,90248,YTML-Stitching-YTM-07-Stitching - Central-Cutting-General,,,150.0,,,,,3.0,8177,8177,MEASURING TAPE 5 MTR. SPECIAL QUALITY IKEA/CALIBRATION (Consumable-Local),NOS,450.0,36.0,,,,,3.0,450.0,,38086160.02,,,783755340.3,
4225,289,MEASURING TAPE,16,TOOLS & INSTRUMENTS,846407,29-May-21,,,90248,90248,YTML-Stitching-YTM-07-Stitching - Central-Cutting-General,,,150.0,,,,,2.0,8177,8177,MEASURING TAPE 5 MTR. SPECIAL QUALITY IKEA/CALIBRATION (Consumable-Local),NOS,300.0,34.0,,,,,2.0,300.0,,38086160.02,,,783755340.3,
4228,289,MEASURING TAPE,16,TOOLS & INSTRUMENTS,850167,14-Jun-21,,,90248,90248,YTML-Stitching-YTM-07-Stitching - Central-Cutting-General,,,150.0,,,,,5.0,8177,8177,MEASURING TAPE 5 MTR. SPECIAL QUALITY IKEA/CALIBRATION (Consumable-Local),NOS,750.0,20.0,,,,,5.0,750.0,,38086160.02,,,783755340.3,
4235,289,MEASURING TAPE,16,TOOLS & INSTRUMENTS,889510,22-Nov-21,,,90248,90248,YTML-Stitching-YTM-07-Stitching - Central-Cutting-General,,,150.0,,,,,5.0,8176,8176,MEASURING TAPE 5 MTR (Consumable-Local),PCS,750.0,55.0,,,,,5.0,750.0,,38086160.02,,,783755340.3,
4236,289,MEASURING TAPE,16,TOOLS & INSTRUMENTS,890203,24-Nov-21,,,90248,90248,YTML-Stitching-YTM-07-Stitching - Central-Cutting-General,,,150.0,,,without replacement,,5.0,8176,8176,MEASURING TAPE 5 MTR (Consumable-Local),PCS,750.0,50.0,,,,,5.0,750.0,,38086160.02,,,783755340.3,
6036,305,NEEDLE,11,SPARE PARTS,849489,12-Jun-21,,,90248,90248,YTML-Stitching-YTM-07-Stitching - Central-Cutting-General,,,38.5,,,,,10.0,20257,20257,NEEDLE UO # 113 NO 16 (KANSAI) (Consumable-Local),PCS,385.0,80.0,,,,,10.0,385.0,,38086160.02,,,783755340.3,
6299,305,NEEDLE,11,SPARE PARTS,860919,30-Jul-21,,,90248,90248,YTML-Stitching-YTM-07-Stitching - Central-Cutting-General,,,14.0,,,,,10.0,46682,46682,NEEDLE DP-5 NO 16 (GROZ BECKERT) T/N (Consumable-Local),PCS,140.0,310.0,,,,,10.0,140.0,,38086160.02,,,783755340.3,
6465,305,NEEDLE,11,SPARE PARTS,869915,06-Sep-21,,,90248,90248,YTML-Stitching-YTM-07-Stitching - Central-Cutting-General,,,23.99888817,,,,,10.0,20148,20148,NEEDLE DC # 27 # 16 GROZ BECKERT (G (Consumable-Local),PCS,239.9888817,1140.0,,,,,10.0,239.9888817,,38086160.02,,,783755340.3,
7118,309,OIL,12,"LUBRICATION, OIL GREASE, & CHEMICAL",812391,11-Jan-21,,,90248,90248,YTML-Stitching-YTM-07-Stitching - Central-Cutting-General,,,883.0,,,,,8.0,4328,4328,DURAN OIL(FORKLIFT ENGINE OIL)20 LTR/4 LTR (Consumable-Local),LTR,7064.0,0.0,,,,,8.0,7064.0,,38086160.02,,,783755340.3,
7119,309,OIL,12,"LUBRICATION, OIL GREASE, & CHEMICAL",825808,03-Mar-21,,,90248,90248,YTML-Stitching-YTM-07-Stitching - Central-Cutting-General,,,883.0,,,,,8.0,4328,4328,DURAN OIL(FORKLIFT ENGINE OIL)20 LTR/4 LTR (Consumable-Local),LTR,7064.0,4.0,,,,,8.0,7064.0,,38086160.02,,,783755340.3,
7120,309,OIL,12,"LUBRICATION, OIL GREASE, & CHEMICAL",826016,03-Mar-21,,,90248,90248,YTML-Stitching-YTM-07-Stitching - Central-Cutting-General,,,883.0,,,,,8.0,4328,4328,DURAN OIL(FORKLIFT ENGINE OIL)20 LTR/4 LTR (Consumable-Local),LTR,7064.0,4.0,,,,,8.0,7064.0,,38086160.02,,,783755340.3,
7124,309,OIL,12,"LUBRICATION, OIL GREASE, & CHEMICAL",855581,03-Jul-21,,,90248,90248,YTML-Stitching-YTM-07-Stitching - Central-Cutting-General,,,883.0,,,,,4.0,4328,4328,DURAN OIL(FORKLIFT ENGINE OIL)20 LTR/4 LTR (Consumable-Local),LTR,3532.0,0.0,,,,,4.0,3532.0,,38086160.02,,,783755340.3,
7126,309,OIL,12,"LUBRICATION, OIL GREASE, & CHEMICAL",863337,07-Aug-21,,,90248,90248,YTML-Stitching-YTM-07-Stitching - Central-Cutting-General,,,117.04575,,,,,40.0,4008,4008,DIESEL (Consumable-Local),LTR,4681.83,0.0,,,,,40.0,4681.83,,38086160.02,,,783755340.3,
7129,309,OIL,12,"LUBRICATION, OIL GREASE, & CHEMICAL",865397,17-Aug-21,,,90248,90248,YTML-Stitching-YTM-07-Stitching - Central-Cutting-General,,,940.0,,,,,5.0,8952,8952,OIL (SEA-15W-40) DURON ENGINE OIL (Consumable-Local),LTR,4700.0,0.0,,,,,5.0,4700.0,,38086160.02,,,783755340.3,
7147,318,PAINT,19,"HARDWARE MATERIAL, PIPE & FITTINGS",810548,07-Jan-21,,,90248,90248,YTML-Stitching-YTM-07-Stitching - Central-Cutting-General,,,465.0,,,,,18.2,41158,41158,ROAD PAINT BLACK FLORESCENT (Consumable-Local),LTR,8463.0,0.0,,,,,48.2,22844.52,,38086160.02,,,783755340.3,
7148,318,PAINT,19,"HARDWARE MATERIAL, PIPE & FITTINGS",810548,07-Jan-21,,,90248,90248,YTML-Stitching-YTM-07-Stitching - Central-Cutting-General,,,576.92,,,,,6.0,43418,43418,ROAD PAINT FLORESCENT (RED) (Consumable-Local),LTR,3461.52,0.0,,,,,48.2,22844.52,,38086160.02,,,783755340.3,
7149,318,PAINT,19,"HARDWARE MATERIAL, PIPE & FITTINGS",810548,07-Jan-21,,,90248,90248,YTML-Stitching-YTM-07-Stitching - Central-Cutting-General,,,455.0,,,,,24.0,9007,9007,ROAD PAINT YELLOW FLORESCENT 4 LTR. PACK KANSAI (Consumable-Local),LTR,10920.0,0.0,,,,,48.2,22844.52,,38086160.02,,,783755340.3,
7157,318,PAINT,19,"HARDWARE MATERIAL, PIPE & FITTINGS",827427,09-Mar-21,,,90248,90248,YTML-Stitching-YTM-07-Stitching - Central-Cutting-General,,,576.9199863,,,,,3.64,43418,43418,ROAD PAINT FLORESCENT (RED) (Consumable-Local),LTR,2099.98875,25.48,,,,,3.64,2099.98875,,38086160.02,,,783755340.3,
7161,318,PAINT,19,"HARDWARE MATERIAL, PIPE & FITTINGS",832732,30-Mar-21,,,90248,90248,YTML-Stitching-YTM-07-Stitching - Central-Cutting-General,,,135.0,,,,,1.0,13621,13621,SPRAY PAINT BLACK 400 ML (Consumable-Local),TIN,135.0,47.0,,,,,1.0,135.0,,38086160.02,,,783755340.3,
7167,318,PAINT,19,"HARDWARE MATERIAL, PIPE & FITTINGS",845719,28-May-21,,,90248,90248,YTML-Stitching-YTM-07-Stitching - Central-Cutting-General,,,465.0,,,,,7.28,41158,41158,ROAD PAINT BLACK FLORESCENT (Consumable-Local),LTR,3385.2,65.52,,,,,18.2,8797.588906,,38086160.02,,,783755340.3,
7168,318,PAINT,19,"HARDWARE MATERIAL, PIPE & FITTINGS",845719,28-May-21,,,90248,90248,YTML-Stitching-YTM-07-Stitching - Central-Cutting-General,,,455.0,,,,,7.28,9007,9007,ROAD PAINT YELLOW FLORESCENT 4 LTR. PACK KANSAI (Consumable-Local),LTR,3312.4,17.84,,,,,18.2,8797.588906,,38086160.02,,,783755340.3,
7169,318,PAINT,19,"HARDWARE MATERIAL, PIPE & FITTINGS",845719,28-May-21,,,90248,90248,YTML-Stitching-YTM-07-Stitching - Central-Cutting-General,,,576.9200292,,,,,3.64,43418,43418,ROAD PAINT FLORESCENT (RED) (Consumable-Local),LTR,2099.988906,25.48,,,,,18.2,8797.588906,,38086160.02,,,783755340.3,
7182,318,PAINT,19,"HARDWARE MATERIAL, PIPE & FITTINGS",860168,27-Jul-21,,,90248,90248,YTML-Stitching-YTM-07-Stitching - Central-Cutting-General,,,135.0,,,,,1.0,13621,13621,SPRAY PAINT BLACK 400 ML (Consumable-Local),TIN,135.0,23.0,,,,,1.0,135.0,,38086160.02,,,783755340.3,
7198,318,PAINT,19,"HARDWARE MATERIAL, PIPE & FITTINGS",876476,01-Oct-21,,,90248,90248,YTML-Stitching-YTM-07-Stitching - Central-Cutting-General,,,465.0,,,,,3.64,41158,41158,ROAD PAINT BLACK FLORESCENT (Consumable-Local),LTR,1692.6,10.92,,,,,3.64,1692.6,,38086160.02,,,783755340.3,
7201,318,PAINT,19,"HARDWARE MATERIAL, PIPE & FITTINGS",887402,13-Nov-21,,,90248,90248,YTML-Stitching-YTM-07-Stitching - Central-Cutting-General,,,455.0,,,,,14.56,9007,9007,ROAD PAINT YELLOW FLORESCENT 4 LTR. PACK KANSAI (Consumable-Local),LTR,6624.8,24.9,,,,,14.56,6624.8,,38086160.02,,,783755340.3,
7206,318,PAINT,21,GENERAL MATERIAL,827427,09-Mar-21,,,90248,90248,YTML-Stitching-YTM-07-Stitching - Central-Cutting-General,,,135.0,,,,,2.0,13625,13625,SPRAY PAINT GREEN (Consumable-Local),TIN,270.0,24.0,,,,,2.0,270.0,,38086160.02,,,783755340.3,
7270,322,PAPER,20,STATIONARY,806914,23-Dec-20,,,90248,90248,YTML-Stitching-YTM-07-Stitching - Central-Cutting-General,,,2800.0,,,,,1.0,6769,6769,"HP COATED PAPER ROLL 36"" X 45 MTR. (Consumable-Local)",ROL,2800.0,1.0,,,,,1.0,2800.0,,38086160.02,,,783755340.3,
